journey_id,step_index,traveler_id,traveler_type,origin_place_id,destination_place_id,origin_borough,destination_borough,step_distance_km,step_physical_risk,step_symbolic_risk,mode,day_offset,timestamp_iso,encounter_creature,encounter_symbolic_event
237,1,trav_0237,trader,MIRAD_MIRADO_CAMPG,NORTH_TRIAL_FIELD_,Mirado,Northo,21.51,3.5,7.5,truck,5,2035-07-24T13:00:00,False,True
237,2,trav_0237,trader,NORTH_TRIAL_FIELD_,CAPIT_OUTER_ARCHIV,Northo,Capital,16.09,3.0,7.0,truck,6,2035-07-25T20:00:00,False,True
237,3,trav_0237,trader,CAPIT_OUTER_ARCHIV,CAPIT_DEADRIVER_FE,Capital,Capital,4.92,2.5,6.5,tram,10,2035-07-29T22:00:00,False,False
237,4,trav_0237,trader,CAPIT_DEADRIVER_FE,DEADR_DEAD_RIVER_W,Capital,Deadriver,18.83,4.5,8.0,cart,16,2035-08-04T04:00:00,False,True
237,5,trav_0237,trader,DEADR_DEAD_RIVER_W,CAPEA_RIVERSLAND_H,Deadriver,Capeast,15.4,4.0,6.0,truck,20,2035-08-08T08:00:00,True,True
237,6,trav_0237,trader,CAPEA_RIVERSLAND_H,DENSM_SMOKELINE_IN,Capeast,Densmok,16.54,3.5,3.0,truck,24,2035-08-12T16:00:00,False,False
237,7,trav_0237,trader,DENSM_SMOKELINE_IN,DEADR_DEAD_RIVER_W,Densmok,Deadriver,14.25,5.5,6.0,truck,26,2035-08-14T20:00:00,False,True
237,8,trav_0237,trader,DEADR_DEAD_RIVER_W,CAPEA_CAPEAST_WALM,Deadriver,Capeast,14.75,4.5,6.0,cart,28,2035-08-16T00:00:00,True,True
237,9,trav_0237,trader,CAPEA_CAPEAST_WALM,DEADR_DEAD_RIVER_W,Capeast,Deadriver,23.39,4.5,6.0,cart,32,2035-08-20T08:00:00,False,True
238,0,trav_0238,novice,NORTH_HOUSE_OF_THE,CAPIT_KACHOT_CARDH,Northo,Capital,23.76,3.5,7.0,pilgrim_bus,3,2031-07-23T02:00:00,False,True
238,1,trav_0238,novice,CAPIT_KACHOT_CARDH,NORTH_COLLAPSED_CH,Capital,Northo,21.96,4.5,6.5,pilgrim_bus,3,2031-07-23T02:00:00,False,True
238,2,trav_0238,novice,NORTH_COLLAPSED_CH,CAPIT_OUTER_ARCHIV,Northo,Capital,19.58,3.5,7.0,pilgrim_bus,8,2031-07-28T07:00:00,False,True
238,3,trav_0238,novice,CAPIT_OUTER_ARCHIV,NORTH_HOUSE_OF_THE,Capital,Northo,19.25,2.5,7.5,on_foot,9,2031-07-29T07:00:00,False,True
238,4,trav_0238,novice,NORTH_HOUSE_OF_THE,MIRAD_TOWER_LEVEL_,Northo,Mirado,14.29,4.5,9.5,pilgrim_bus,10,2031-07-30T15:00:00,False,True
239,0,trav_0239,archivist,CAPIT_OUTER_ARCHIV,DENSM_OLD_QUARRY_R,Capital,Densmok,20.47,3.0,4.5,truck,1,2030-04-09T06:00:00,False,False
239,1,trav_0239,archivist,DENSM_OLD_QUARRY_R,CAPEA_CAPEAST_STRI,Densmok,Capeast,22.28,4.0,3.5,bus,5,2030-04-13T06:00:00,False,False
239,2,trav_0239,archivist,CAPEA_CAPEAST_STRI,DEADR_FERRYMANS_DO,Capeast,Deadriver,23.61,4.5,6.5,bus,6,2030-04-14T06:00:00,True,True
239,3,trav_0239,archivist,DEADR_FERRYMANS_DO,CAPEA_CAPEAST_YOUT,Deadriver,Capeast,18.82,3.5,6.5,truck,8,2030-04-16T06:00:00,False,True
239,4,trav_0239,archivist,CAPEA_CAPEAST_YOUT,CAPIT_INNER_TENEME,Capeast,Capital,21.21,3.5,4.0,bus,9,2030-04-17T10:00:00,False,False
239,5,trav_0239,archivist,CAPIT_INNER_TENEME,MIRAD_TOWER_LEVEL_,Capital,Mirado,20.67,5.5,7.0,truck,12,2030-04-20T11:00:00,False,True
240,0,trav_0240,teen,DENSM_DENSMOK_STRI,CAPIT_CITY_WALL_QU,Densmok,Capital,19.96,3.5,4.5,car,0,2034-06-23T00:00:00,False,False
240,1,trav_0240,teen,CAPIT_CITY_WALL_QU,DEADR_FERRYMANS_DO,Capital,Deadriver,23.9,4.5,7.5,bus,5,2034-06-28T07:00:00,True,True
240,2,trav_0240,teen,DEADR_FERRYMANS_DO,YELLE_BONE_HUSK_MA,Deadriver,Yeller,24.03,5.5,7.5,car,9,2034-07-02T10:00:00,True,True
240,3,trav_0240,teen,YELLE_BONE_HUSK_MA,CAPIT_CITY_WALL_QU,Yeller,Capital,22.16,5.0,6.0,car,10,2034-07-03T11:00:00,True,False
241,0,trav_0241,archivist,CAPIT_CAPITAL_TRAI,MIRAD_MIRADO_CAMPG,Capital,Mirado,14.49,3.5,5.5,bus,1,2036-07-16T06:00:00,False,True
241,1,trav_0241,archivist,MIRAD_MIRADO_CAMPG,CAPIT_OUTER_ARCHIV,Mirado,Capital,21.26,2.5,6.5,truck,5,2036-07-20T06:00:00,False,True
241,2,trav_0241,archivist,CAPIT_OUTER_ARCHIV,YELLE_YELLER_QUARR,Capital,Yeller,17.36,5.5,6.5,bus,9,2036-07-24T11:00:00,True,False
241,3,trav_0241,archivist,YELLE_YELLER_QUARR,CAPIT_CAPITAL_TRAI,Yeller,Capital,24.01,6.5,5.5,truck,11,2036-07-26T15:00:00,True,False
241,4,trav_0241,archivist,CAPIT_CAPITAL_TRAI,YELLE_FLOODED_SINK,Capital,Yeller,16.38,6.5,6.0,truck,11,2036-07-26T20:00:00,True,False
241,5,trav_0241,archivist,YELLE_FLOODED_SINK,CAPIT_PAPER_BINDER,Yeller,Capital,23.12,5.5,6.5,truck,15,2036-07-30T02:00:00,True,False
241,6,trav_0241,archivist,CAPIT_PAPER_BINDER,CAPEA_MIRADO_STICK,Capital,Capeast,24.21,2.5,5.0,truck,15,2036-07-30T03:00:00,False,False
241,7,trav_0241,archivist,CAPEA_MIRADO_STICK,DEADR_DEAD_RIVER_W,Capeast,Deadriver,18.27,4.5,7.0,truck,20,2036-08-04T07:00:00,False,True
242,0,trav_0242,novice,CAPIT_INNER_TENEME,NORTH_NORTHO_MARKE,Capital,Northo,15.37,4.0,5.5,pilgrim_bus,4,2034-11-13T05:00:00,False,True
242,1,trav_0242,novice,NORTH_NORTHO_MARKE,MIRAD_MIRADO_GATE_,Northo,Mirado,23.32,3.5,8.0,on_foot,7,2034-11-16T12:00:00,False,True
242,2,trav_0242,novice,MIRAD_MIRADO_GATE_,NORTH_NORTHO_GATEH,Mirado,Northo,18.84,3.5,8.0,pilgrim_bus,10,2034-11-19T12:00:00,False,True
242,3,trav_0242,novice,NORTH_NORTHO_GATEH,MIRAD_TOWER_LEVEL_,Northo,Mirado,19.28,4.5,8.5,pilgrim_bus,14,2034-11-23T15:00:00,False,True
243,0,trav_0243,teen,DENSM_DENSMOK_STRI,CAPIT_CAPITAL_TRAI,Densmok,Capital,15.62,3.5,3.5,bus,4,2032-04-25T00:00:00,False,False
243,1,trav_0243,teen,CAPIT_CAPITAL_TRAI,CAPEA_MIRADO_STICK,Capital,Capeast,15.26,3.5,4.5,truck,4,2032-04-25T02:00:00,False,False
244,0,trav_0244,novice,CAPIT_CITY_WALL_QU,CAPEA_RIVERSLAND_S,Capital,Capeast,15.25,3.0,4.5,on_foot,0,2035-02-03T03:00:00,False,False
244,1,trav_0244,novice,CAPEA_RIVERSLAND_S,CAPIT_DEADRIVER_FE,Capeast,Capital,17.58,2.5,5.0,on_foot,2,2035-02-05T09:00:00,False,False
244,2,trav_0244,novice,CAPIT_DEADRIVER_FE,CAPEA_CAPEAST_YOUT,Capital,Capeast,21.06,2.5,5.5,on_foot,4,2035-02-07T11:00:00,False,False
245,0,trav_0245,trader,YELLE_TRAP_FIELDS_,CAPIT_DEADRIVER_FE,Yeller,Capital,24.51,5.0,6.0,truck,1,2036-11-04T08:00:00,True,False
245,1,trav_0245,trader,CAPIT_DEADRIVER_FE,YELLE_BONE_HUSK_MA,Capital,Yeller,19.93,4.5,6.5,cart,1,2036-11-04T16:00:00,True,False
245,2,trav_0245,trader,YELLE_BONE_HUSK_MA,CAPIT_INNER_TENEME,Yeller,Capital,20.68,5.5,5.0,truck,7,2036-11-10T00:00:00,True,False
245,3,trav_0245,trader,CAPIT_INNER_TENEME,NORTH_PILGRIM_WAY_,Capital,Northo,17.49,3.5,5.5,cart,8,2036-11-11T04:00:00,False,True
245,4,trav_0245,trader,NORTH_PILGRIM_WAY_,CAPIT_KACHOT_CARDH,Northo,Capital,17.62,3.0,6.0,truck,10,2036-11-13T07:00:00,False,True
245,5,trav_0245,trader,CAPIT_KACHOT_CARDH,DEADR_BROKEN_DEADR,Capital,Deadriver,17.46,5.5,7.0,truck,10,2036-11-13T10:00:00,False,True
245,6,trav_0245,trader,DEADR_BROKEN_DEADR,CAPEA_CAPEAST_USED,Deadriver,Capeast,17.98,5.0,6.0,truck,12,2036-11-15T18:00:00,False,True
245,7,trav_0245,trader,CAPEA_CAPEAST_USED,YELLE_YELLER_QUARR,Capeast,Yeller,21.19,6.0,5.0,truck,16,2036-11-19T21:00:00,True,False
245,8,trav_0245,trader,YELLE_YELLER_QUARR,YELLE_TRAP_FIELDS_,Yeller,Yeller,9.65,8.0,6.0,on_foot,17,2036-11-20T23:00:00,True,False
246,0,trav_0246,archivist,CAPIT_CITY_WALL_QU,CAPEA_CAPEAST_WALM,Capital,Capeast,15.33,3.5,4.5,truck,2,2037-01-08T08:00:00,False,False
246,1,trav_0246,archivist,CAPEA_CAPEAST_WALM,CAPIT_DEADRIVER_FE,Capeast,Capital,24.23,3.0,5.0,bus,7,2037-01-13T09:00:00,False,False
246,2,trav_0246,archivist,CAPIT_DEADRIVER_FE,YELLE_YELLER_GUIDE,Capital,Yeller,23.56,3.0,6.0,truck,10,2037-01-16T09:00:00,True,False
246,3,trav_0246,archivist,YELLE_YELLER_GUIDE,CAPIT_KACHOT_CARDH,Yeller,Capital,15.84,3.5,5.0,truck,10,2037-01-16T11:00:00,True,False
246,4,trav_0246,archivist,CAPIT_KACHOT_CARDH,MIRAD_MIRADO_GATE_,Capital,Mirado,23.54,4.0,7.0,car,13,2037-01-19T17:00:00,False,True
247,0,trav_0247,teen,DENSM_DENSMOK_HILL,YELLE_STALL_TOWN_B,Densmok,Yeller,22.07,5.0,4.0,bus,5,2037-12-10T08:00:00,True,False
247,1,trav_0247,teen,YELLE_STALL_TOWN_B,DEADR_BROKEN_DEADR,Yeller,Deadriver,15.67,6.5,7.0,truck,5,2037-12-10T13:00:00,True,True
247,2,trav_0247,teen,DEADR_BROKEN_DEADR,YELLE_QUARRY_RIM_S,Deadriver,Yeller,21.14,7.0,6.5,car,8,2037-12-13T18:00:00,True,True
247,3,trav_0247,teen,YELLE_QUARRY_RIM_S,YELLE_YELLER_GUIDE,Yeller,Yeller,2.94,5.0,4.5,on_foot,13,2037-12-18T22:00:00,True,False
247,4,trav_0247,teen,YELLE_YELLER_GUIDE,DEADR_BROKEN_DEADR,Yeller,Deadriver,16.55,5.0,7.0,bus,17,2037-12-22T03:00:00,True,True
247,5,trav_0247,teen,DEADR_BROKEN_DEADR,CAPIT_CAPITAL_TRAI,Deadriver,Capital,20.21,5.5,6.5,car,21,2037-12-26T11:00:00,False,True
248,0,trav_0248,trader,DENSM_DENSMOK_STRI,DEADR_FERRYMANS_DO,Densmok,Deadriver,22.29,4.0,6.0,cart,1,2034-05-21T04:00:00,True,True
248,1,trav_0248,trader,DEADR_FERRYMANS_DO,CAPEA_CAPEAST_WALM,Deadriver,Capeast,20.07,4.0,6.0,cart,5,2034-05-25T06:00:00,True,True
248,2,trav_0248,trader,CAPEA_CAPEAST_WALM,DEADR_DEAD_RIVER_W,Capeast,Deadriver,24.56,4.5,6.0,cart,9,2034-05-29T14:00:00,False,True
248,3,trav_0248,trader,DEADR_DEAD_RIVER_W,YELLE_STALL_TOWN_W,Deadriver,Yeller,19.37,5.5,7.0,cart,9,2034-05-29T19:00:00,True,True
248,4,trav_0248,trader,YELLE_STALL_TOWN_W,DEADR_FERRYMANS_DO,Yeller,Deadriver,17.1,5.0,7.0,truck,14,2034-06-03T01:00:00,True,True
248,5,trav_0248,trader,DEADR_FERRYMANS_DO,YELLE_YELLER_GUIDE,Deadriver,Yeller,19.73,4.0,7.0,cart,17,2034-06-06T05:00:00,True,True
248,6,trav_0248,trader,YELLE_YELLER_GUIDE,CAPIT_CITY_WALL_EA,Yeller,Capital,21.88,3.0,5.5,truck,17,2034-06-06T12:00:00,True,False
248,7,trav_0248,trader,CAPIT_CITY_WALL_EA,NORTH_TRIAL_FIELD_,Capital,Northo,19.43,3.5,7.0,truck,17,2034-06-06T14:00:00,False,True
248,8,trav_0248,trader,NORTH_TRIAL_FIELD_,CAPIT_SENATE_SQUAR,Northo,Capital,22.05,3.5,7.5,cart,17,2034-06-06T19:00:00,False,True
249,0,trav_0249,archivist,CAPIT_INNER_TENEME,CAPEA_RIVERSLAND_S,Capital,Capeast,24.44,3.5,3.5,bus,5,2033-09-27T00:00:00,False,False
249,1,trav_0249,archivist,CAPEA_RIVERSLAND_S,DEADR_BROKEN_DEADR,Capeast,Deadriver,15.51,4.5,6.0,car,8,2033-09-30T03:00:00,False,True
249,2,trav_0249,archivist,DEADR_BROKEN_DEADR,CAPIT_OUTER_ARCHIV,Deadriver,Capital,19.17,4.5,7.5,car,11,2033-10-03T05:00:00,False,True
249,3,trav_0249,archivist,CAPIT_OUTER_ARCHIV,NORTH_PILGRIM_WAY_,Capital,Northo,15.45,2.0,6.5,truck,16,2033-10-08T06:00:00,False,True
250,0,trav_0250,senator,CAPIT_CAPITAL_TRAI,DEADR_DEADRIVER_SH,Capital,Deadriver,21.23,4.5,6.0,motorcade,1,2035-08-18T04:00:00,False,True
250,1,trav_0250,senator,DEADR_DEADRIVER_SH,CAPEA_CAPEAST_ARTE,Deadriver,Capeast,23.63,4.5,5.5,motorcade,6,2035-08-23T11:00:00,False,True
250,2,trav_0250,senator,CAPEA_CAPEAST_ARTE,DENSM_DENSMOK_BUS_,Capeast,Densmok,20.93,3.5,3.0,motorcade,10,2035-08-27T16:00:00,False,False
250,3,trav_0250,senator,DENSM_DENSMOK_BUS_,CAPIT_DEADRIVER_FE,Densmok,Capital,19.98,3.0,5.0,motorcade,12,2035-08-29T17:00:00,False,False
250,4,trav_0250,senator,CAPIT_DEADRIVER_FE,MIRAD_MIRADO_GATE_,Capital,Mirado,16.41,3.5,8.0,motorcade,14,2035-08-31T23:00:00,False,True
251,0,trav_0251,mapmaker,CAPIT_CITY_WALL_EA,NORTH_NORTHO_MARKE,Capital,Northo,20.18,3.0,6.5,unknown,2,2033-07-04T04:00:00,False,True
251,1,trav_0251,mapmaker,NORTH_NORTHO_MARKE,CAPIT_KACHOT_CARDH,Northo,Capital,18.52,3.5,6.0,unknown,5,2033-07-07T10:00:00,False,True
251,2,trav_0251,mapmaker,CAPIT_KACHOT_CARDH,NORTH_HOUSE_OF_THE,Capital,Northo,16.87,3.5,7.0,unknown,5,2033-07-07T14:00:00,False,True
251,3,trav_0251,mapmaker,NORTH_HOUSE_OF_THE,MIRAD_TOWER_LEVEL_,Northo,Mirado,22.01,4.5,9.5,unknown,7,2033-07-09T14:00:00,False,True
251,4,trav_0251,mapmaker,MIRAD_TOWER_LEVEL_,DEADR_FERRYMANS_DO,Mirado,Deadriver,18.92,5.5,9.5,on_foot,8,2033-07-10T16:00:00,False,True
251,5,trav_0251,mapmaker,DEADR_FERRYMANS_DO,YELLE_OLD_ROPE_BRI,Deadriver,Yeller,24.43,6.5,8.0,on_foot,12,2033-07-14T21:00:00,True,True
252,0,trav_0252,novice,NORTH_PILGRIM_WAY_,CAPIT_INNER_TENEME,Northo,Capital,19.52,3.5,5.5,on_foot,3,2030-01-28T00:00:00,False,True
252,1,trav_0252,novice,CAPIT_INNER_TENEME,DEADR_BROKEN_DEADR,Capital,Deadriver,17.11,6.0,6.5,on_foot,3,2030-01-28T03:00:00,False,True
252,2,trav_0252,novice,DEADR_BROKEN_DEADR,CAPEA_CAPEAST_YOUT,Deadriver,Capeast,14.37,4.5,6.5,pilgrim_bus,8,2030-02-02T04:00:00,False,True
252,3,trav_0252,novice,CAPEA_CAPEAST_YOUT,DEADR_DEADRIVER_SH,Capeast,Deadriver,21.21,3.5,6.0,on_foot,9,2030-02-03T08:00:00,False,True
252,4,trav_0252,novice,DEADR_DEADRIVER_SH,CAPEA_CAPEAST_YOUT,Deadriver,Capeast,14.81,3.5,6.0,on_foot,14,2030-02-08T14:00:00,True,True
252,5,trav_0252,novice,CAPEA_CAPEAST_YOUT,DENSM_DENSMOK_HILL,Capeast,Densmok,15.05,3.0,3.5,on_foot,18,2030-02-12T20:00:00,False,False
253,0,trav_0253,senator,CAPIT_PAPER_BINDER,CAPEA_DUSTY_SOCCER,Capital,Capeast,19.87,2.5,4.0,motorcade,1,2037-05-24T06:00:00,False,False
253,1,trav_0253,senator,CAPEA_DUSTY_SOCCER,MIRAD_TOWER_LEVEL_,Capeast,Mirado,14.19,4.5,6.5,motorcade,4,2037-05-27T12:00:00,False,True
253,2,trav_0253,senator,MIRAD_TOWER_LEVEL_,DEADR_DEAD_RIVER_W,Mirado,Deadriver,24.47,6.0,9.5,motorcade,8,2037-05-31T13:00:00,False,True
253,3,trav_0253,senator,DEADR_DEAD_RIVER_W,CAPEA_CAPEAST_YOUT,Deadriver,Capeast,20.36,4.0,6.5,motorcade,8,2037-05-31T19:00:00,False,True
253,4,trav_0253,senator,CAPEA_CAPEAST_YOUT,CAPIT_PAPER_BINDER,Capeast,Capital,18.92,2.0,4.5,motorcade,11,2037-06-03T20:00:00,False,False
253,5,trav_0253,senator,CAPIT_PAPER_BINDER,CAPEA_DEAD_RIVER_O,Capital,Capeast,21.07,2.5,5.5,motorcade,13,2037-06-05T22:00:00,False,False
253,6,trav_0253,senator,CAPEA_DEAD_RIVER_O,DEADR_FERRYMANS_DO,Capeast,Deadriver,22.91,4.0,7.5,motorcade,13,2037-06-05T23:00:00,False,True
254,0,trav_0254,teen,DENSM_OVERPASS_GRA,YELLE_STALL_TOWN_W,Densmok,Yeller,20.22,4.5,4.5,car,3,2030-06-26T00:00:00,True,False
254,1,trav_0254,teen,YELLE_STALL_TOWN_W,DEADR_BROKEN_DEADR,Yeller,Deadriver,21.59,6.0,7.0,truck,7,2030-06-30T07:00:00,True,True
254,2,trav_0254,teen,DEADR_BROKEN_DEADR,YELLE_STALL_TOWN_W,Deadriver,Yeller,19.5,6.0,7.0,car,12,2030-07-05T10:00:00,True,True
254,3,trav_0254,teen,YELLE_STALL_TOWN_W,YELLE_STALL_TOWN_B,Yeller,Yeller,6.08,5.5,5.0,on_foot,15,2030-07-08T18:00:00,True,False
254,4,trav_0254,teen,YELLE_STALL_TOWN_B,YELLE_TRAP_FIELDS_,Yeller,Yeller,11.13,6.5,5.0,cart,18,2030-07-11T19:00:00,True,False
255,0,trav_0255,teen,CAPEA_RIVERSLAND_S,DENSM_OVERPASS_GRA,Capeast,Densmok,15.54,3.0,3.5,car,4,2032-11-30T06:00:00,False,False
255,1,trav_0255,teen,DENSM_OVERPASS_GRA,CAPIT_CITY_WALL_EA,Densmok,Capital,14.1,3.5,5.0,car,4,2032-11-30T12:00:00,False,False
256,0,trav_0256,archivist,CAPIT_INNER_TENEME,DENSM_OLD_QUARRY_R,Capital,Densmok,21.92,4.5,3.5,truck,1,2033-06-25T02:00:00,False,False
256,1,trav_0256,archivist,DENSM_OLD_QUARRY_R,CAPIT_DEADRIVER_FE,Densmok,Capital,21.87,3.5,5.0,car,4,2033-06-28T02:00:00,False,False
256,2,trav_0256,archivist,CAPIT_DEADRIVER_FE,CAPEA_DUSTY_SOCCER,Capital,Capeast,18.58,3.0,5.0,bus,5,2033-06-29T09:00:00,False,False
256,3,trav_0256,archivist,CAPEA_DUSTY_SOCCER,DENSM_OVERPASS_GRA,Capeast,Densmok,24.93,3.5,3.5,truck,5,2033-06-29T13:00:00,False,False
256,4,trav_0256,archivist,DENSM_OVERPASS_GRA,YELLE_YELLER_GUIDE,Densmok,Yeller,16.06,3.5,4.5,truck,10,2033-07-04T14:00:00,True,False
257,0,trav_0257,novice,CAPIT_INNER_TENEME,NORTH_NORTHO_MARKE,Capital,Northo,20.2,4.0,5.5,pilgrim_bus,1,2034-03-10T08:00:00,False,True
257,1,trav_0257,novice,NORTH_NORTHO_MARKE,CAPIT_CAPITAL_TRAI,Northo,Capital,17.63,3.5,5.5,pilgrim_bus,5,2034-03-14T12:00:00,False,True
257,2,trav_0257,novice,CAPIT_CAPITAL_TRAI,NORTH_TRIAL_FIELD_,Capital,Northo,16.3,4.0,6.0,on_foot,5,2034-03-14T15:00:00,False,True
257,3,trav_0257,novice,NORTH_TRIAL_FIELD_,CAPIT_OUTER_ARCHIV,Northo,Capital,15.0,3.0,7.0,on_foot,9,2034-03-18T17:00:00,False,True
257,4,trav_0257,novice,CAPIT_OUTER_ARCHIV,NORTH_NORTH_RIDGE_,Capital,Northo,15.81,3.0,7.5,on_foot,9,2034-03-18T22:00:00,False,True
257,5,trav_0257,novice,NORTH_NORTH_RIDGE_,MIRAD_MIRADO_GATE_,Northo,Mirado,23.86,4.0,9.0,pilgrim_bus,10,2034-03-19T00:00:00,False,True
257,6,trav_0257,novice,MIRAD_MIRADO_GATE_,DEADR_DEAD_RIVER_E,Mirado,Deadriver,18.68,5.0,9.0,on_foot,13,2034-03-22T05:00:00,False,True
258,0,trav_0258,teen,DENSM_SMOKELINE_IN,YELLE_STALL_TOWN_W,Densmok,Yeller,16.76,5.0,4.0,car,0,2037-12-26T08:00:00,True,False
258,1,trav_0258,teen,YELLE_STALL_TOWN_W,CAPIT_SENATE_SQUAR,Yeller,Capital,21.17,4.0,6.0,car,1,2037-12-27T08:00:00,True,False
258,2,trav_0258,teen,CAPIT_SENATE_SQUAR,YELLE_QUARRY_RIM_S,Capital,Yeller,23.41,5.0,5.5,truck,6,2038-01-01T13:00:00,True,False
258,3,trav_0258,teen,YELLE_QUARRY_RIM_S,DEADR_DEADRIVER_SH,Yeller,Deadriver,18.66,6.0,6.0,bus,10,2038-01-05T21:00:00,True,True
258,4,trav_0258,teen,DEADR_DEADRIVER_SH,CAPIT_CITY_WALL_EA,Deadriver,Capital,18.21,4.0,7.0,car,11,2038-01-06T21:00:00,True,True
259,0,trav_0259,novice,CAPIT_DEADRIVER_FE,YELLE_YELLER_QUARR,Capital,Yeller,14.42,6.0,7.0,on_foot,0,2032-08-24T02:00:00,True,False
259,1,trav_0259,novice,YELLE_YELLER_QUARR,DEADR_BROKEN_DEADR,Yeller,Deadriver,23.58,8.0,8.0,pilgrim_bus,1,2032-08-25T03:00:00,True,True
259,2,trav_0259,novice,DEADR_BROKEN_DEADR,CAPIT_DEADRIVER_FE,Deadriver,Capital,23.17,5.0,8.0,on_foot,1,2032-08-25T03:00:00,False,True
259,3,trav_0259,novice,CAPIT_DEADRIVER_FE,NORTH_COLLAPSED_CH,Capital,Northo,17.46,4.0,7.5,on_foot,5,2032-08-29T07:00:00,False,True
259,4,trav_0259,novice,NORTH_COLLAPSED_CH,CAPIT_CITY_WALL_EA,Northo,Capital,21.21,4.0,7.0,pilgrim_bus,10,2032-09-03T07:00:00,False,True
260,0,trav_0260,senator,CAPIT_CENTRAL_ARCH,YELLE_TRAP_FIELDS_,Capital,Yeller,14.49,4.5,6.5,motorcade,4,2034-02-10T03:00:00,True,False
260,1,trav_0260,senator,YELLE_TRAP_FIELDS_,DEADR_DEAD_RIVER_E,Yeller,Deadriver,21.58,6.5,7.0,motorcade,7,2034-02-13T05:00:00,True,True
260,2,trav_0260,senator,DEADR_DEAD_RIVER_E,YELLE_OLD_ROPE_BRI,Deadriver,Yeller,20.99,7.0,8.0,motorcade,7,2034-02-13T09:00:00,True,True
260,3,trav_0260,senator,YELLE_OLD_ROPE_BRI,CAPIT_SENATE_SQUAR,Yeller,Capital,17.01,5.5,7.0,motorcade,9,2034-02-15T10:00:00,True,False
261,0,trav_0261,trader,CAPIT_DEADRIVER_FE,CAPEA_RIVERSLAND_S,Capital,Capeast,17.39,2.5,5.0,cart,5,2035-08-08T03:00:00,False,False
261,1,trav_0261,trader,CAPEA_RIVERSLAND_S,CAPIT_SENATE_SQUAR,Capeast,Capital,17.42,2.5,5.0,cart,8,2035-08-11T07:00:00,False,False
261,2,trav_0261,trader,CAPIT_SENATE_SQUAR,DENSM_DENSMOK_HILL,Capital,Densmok,17.07,3.5,5.0,truck,12,2035-08-15T12:00:00,False,False
261,3,trav_0261,trader,DENSM_DENSMOK_HILL,CAPEA_CAPEAST_YOUT,Densmok,Capeast,16.49,3.0,3.5,cart,13,2035-08-16T16:00:00,False,False
261,4,trav_0261,trader,CAPEA_CAPEAST_YOUT,MIRAD_MIRADO_STICK,Capeast,Mirado,15.95,3.5,6.0,truck,15,2035-08-18T20:00:00,False,True
262,0,trav_0262,trader,DENSM_DENSMOK_BUS_,CAPIT_PAPER_BINDER,Densmok,Capital,16.4,2.5,4.0,cart,2,2038-04-11T00:00:00,False,False
262,1,trav_0262,trader,CAPIT_PAPER_BINDER,CAPIT_INNER_TENEME,Capital,Capital,6.69,3.5,4.5,on_foot,7,2038-04-16T02:00:00,False,False
262,2,trav_0262,trader,CAPIT_INNER_TENEME,CAPEA_DUSTY_SOCCER,Capital,Capeast,15.54,4.0,3.5,truck,11,2038-04-20T07:00:00,False,False
262,3,trav_0262,trader,CAPEA_DUSTY_SOCCER,CAPIT_KACHOT_CARDH,Capeast,Capital,20.2,3.5,4.0,truck,16,2038-04-25T07:00:00,False,False
262,4,trav_0262,trader,CAPIT_KACHOT_CARDH,YELLE_STALL_TOWN_B,Capital,Yeller,21.71,5.0,5.0,cart,21,2038-04-30T12:00:00,True,False
262,5,trav_0262,trader,YELLE_STALL_TOWN_B,CAPIT_CITY_WALL_QU,Yeller,Capital,15.75,5.0,5.5,truck,24,2038-05-03T17:00:00,True,False
262,6,trav_0262,trader,CAPIT_CITY_WALL_QU,DEADR_DEADRIVER_SH,Capital,Deadriver,21.13,4.5,7.0,truck,24,2038-05-03T19:00:00,False,True
262,7,trav_0262,trader,DEADR_DEADRIVER_SH,YELLE_STALL_TOWN_W,Deadriver,Yeller,15.79,5.0,6.5,cart,28,2038-05-07T21:00:00,True,True
262,8,trav_0262,trader,YELLE_STALL_TOWN_W,CAPIT_OUTER_ARCHIV,Yeller,Capital,18.83,3.5,5.5,truck,33,2038-05-12T04:00:00,True,False
263,0,trav_0263,archivist,CAPIT_PAPER_BINDER,CAPEA_CAPEAST_ARTE,Capital,Capeast,24.62,3.0,4.0,truck,4,2032-05-24T03:00:00,False,False
263,1,trav_0263,archivist,CAPEA_CAPEAST_ARTE,DEADR_FERRYMANS_DO,Capeast,Deadriver,22.27,4.5,6.0,bus,5,2032-05-25T08:00:00,False,True
263,2,trav_0263,archivist,DEADR_FERRYMANS_DO,YELLE_FLOODED_SINK,Deadriver,Yeller,24.67,7.0,8.5,car,7,2032-05-27T10:00:00,True,True
263,3,trav_0263,archivist,YELLE_FLOODED_SINK,CAPIT_PAPER_BINDER,Yeller,Capital,19.05,5.5,6.5,bus,8,2032-05-28T17:00:00,True,False
263,4,trav_0263,archivist,CAPIT_PAPER_BINDER,YELLE_FLOODED_SINK,Capital,Yeller,21.24,5.5,6.5,car,9,2032-05-29T19:00:00,True,False
263,5,trav_0263,archivist,YELLE_FLOODED_SINK,YELLE_YELLER_QUARR,Yeller,Yeller,4.38,9.0,7.5,on_foot,10,2032-05-30T22:00:00,True,False
263,6,trav_0263,archivist,YELLE_YELLER_QUARR,DEADR_DEAD_RIVER_E,Yeller,Deadriver,18.8,7.5,8.0,bus,16,2032-06-05T01:00:00,True,True
