event_id,journey_id,event_sequence,event_type,event_subtype,day_of_journey,outcome,outcome_impact,is_regulatory
JRN-00512-002-E003,JRN-00512-002,2,creature_attack,night_crawler,4,unresolved,0.263,True
JRN-00512-002-E002,JRN-00512-002,3,interpersonal,official_harassment,6,resolved_favorably,0.439,False
JRN-00512-002-E001,JRN-00512-002,4,creature_attack,swarm,7,resolved_favorably,0.454,False
JRN-00512-002-E006,JRN-00512-002,5,discovery,valuable_site,11,resolved_favorably,0.798,False
JRN-00512-002-E007,JRN-00512-002,6,interpersonal,companion_conflict,15,resolved_poorly,-0.35,False
JRN-00512-002-E005,JRN-00512-002,7,encounter,potential_partner,17,resolved_favorably,0.41,False
JRN-00512-002-E008,JRN-00512-002,8,encounter,local_expert,18,resolved_favorably,0.713,False
JRN-00512-002-E009,JRN-00512-002,9,encounter,official,19,resolved_poorly,-0.762,True
JRN-00512-002-E010,JRN-00512-002,10,creature_attack,Maw_Beast,21,resolved_poorly,-0.533,False
JRN-00512-002-E011,JRN-00512-002,11,discovery,valuable_site,24,unresolved,0.142,False
JRN-00512-002-E012,JRN-00512-002,12,interpersonal,guide_betrayal,24,unresolved,-0.047,False
JRN-00470-003-E002,JRN-00470-003,1,delay,illness,7,resolved_favorably,0.513,False
JRN-00470-003-E001,JRN-00470-003,2,creature_attack,unknown,18,unresolved,0.029,False
JRN-00470-003-E004,JRN-00470-003,3,trade_difficulty,scam_attempt,29,unresolved,-0.17,False
JRN-00470-003-E003,JRN-00470-003,4,trade_difficulty,price_collapse,38,resolved_favorably,0.559,True
JRN-00470-003-E008,JRN-00470-003,5,weather,cold_snap,46,unresolved,0.079,False
JRN-00470-003-E005,JRN-00470-003,6,discovery,opportunity,48,resolved_poorly,-0.557,False
JRN-00470-003-E006,JRN-00470-003,7,delay,equipment_failure,50,unresolved,-0.11,False
JRN-00470-003-E007,JRN-00470-003,8,weather,cold_snap,56,resolved_favorably,0.767,False
JRN-00595-001-E001,JRN-00595-001,1,delay,lost,7,resolved_favorably,0.735,False
JRN-00595-001-E002,JRN-00595-001,2,weather,drought,18,unresolved,-0.224,False
JRN-00595-001-E003,JRN-00595-001,3,trade_difficulty,counterfeit_goods,33,unresolved,0.165,False
JRN-00595-001-E010,JRN-00595-001,4,trade_difficulty,market_closure,47,resolved_poorly,-0.224,False
JRN-00595-001-E004,JRN-00595-001,5,weather,flooding,48,resolved_favorably,0.434,False
JRN-00595-001-E009,JRN-00595-001,6,delay,bridge_out,48,resolved_poorly,-0.294,False
JRN-00595-001-E005,JRN-00595-001,7,trade_difficulty,buyer_default,59,resolved_poorly,-0.212,False
JRN-00595-001-E006,JRN-00595-001,8,weather,storm,60,resolved_poorly,-0.555,False
JRN-00595-001-E007,JRN-00595-001,9,delay,equipment_failure,67,resolved_poorly,-0.358,False
JRN-00595-001-E008,JRN-00595-001,10,discovery,technique,68,resolved_poorly,-0.348,False
JRN-00596-001-E002,JRN-00596-001,1,discovery,opportunity,5,resolved_favorably,0.206,True
JRN-00596-001-E001,JRN-00596-001,2,trade_success,rare_goods_found,17,resolved_favorably,0.276,False
JRN-00596-001-E004,JRN-00596-001,3,trade_success,repeat_customer,20,resolved_favorably,0.771,True
JRN-00596-001-E003,JRN-00596-001,4,trade_difficulty,counterfeit_goods,23,resolved_poorly,-0.444,False
JRN-00596-001-E006,JRN-00596-001,5,trade_difficulty,scam_attempt,41,resolved_favorably,0.724,False
JRN-00596-001-E008,JRN-00596-001,6,weather,drought,56,resolved_favorably,0.545,False
JRN-00596-001-E005,JRN-00596-001,7,discovery,opportunity,57,resolved_poorly,-0.705,False
JRN-00596-001-E007,JRN-00596-001,8,trade_success,repeat_customer,58,resolved_favorably,0.727,True
JRN-00114-002-E001,JRN-00114-002,1,trade_success,bulk_buyer,12,resolved_favorably,0.264,False
JRN-00114-002-E002,JRN-00114-002,2,encounter,wanderer,20,resolved_favorably,0.483,True
JRN-00114-002-E003,JRN-00114-002,3,encounter,wanderer,24,resolved_poorly,-0.422,True
JRN-00114-002-E004,JRN-00114-002,4,encounter,potential_partner,27,resolved_poorly,-0.521,False
JRN-00505-002-E005,JRN-00505-002,1,delay,bureaucratic,1,resolved_favorably,0.519,False
JRN-00505-002-E001,JRN-00505-002,2,creature_attack,Maw_Beast,2,resolved_favorably,0.422,False
JRN-00505-002-E003,JRN-00505-002,3,creature_attack,Maw_Beast,2,unresolved,0.13,False
JRN-00505-002-E002,JRN-00505-002,4,delay,bridge_out,3,resolved_favorably,0.76,False
JRN-00505-002-E004,JRN-00505-002,5,interpersonal,robbery,3,resolved_poorly,-0.435,False
JRN-00505-002-E007,JRN-00505-002,6,discovery,shortcut,29,resolved_favorably,0.368,False
JRN-00505-002-E008,JRN-00505-002,7,trade_difficulty,scam_attempt,31,resolved_favorably,0.638,True
JRN-00505-002-E006,JRN-00505-002,8,trade_difficulty,price_collapse,36,resolved_poorly,-0.425,False
JRN-00505-002-E012,JRN-00505-002,9,discovery,technique,45,resolved_favorably,0.235,True
JRN-00505-002-E010,JRN-00505-002,10,delay,border_closure,48,resolved_favorably,0.397,False
JRN-00505-002-E011,JRN-00505-002,11,creature_attack,swarm,48,resolved_poorly,-0.387,False
JRN-00505-002-E009,JRN-00505-002,12,creature_attack,Maw_Beast,55,unresolved,-0.085,False
JRN-00597-001-E001,JRN-00597-001,1,creature_attack,territorial_bird,3,resolved_poorly,-0.485,True
JRN-00597-001-E002,JRN-00597-001,2,interpersonal,helpful_stranger,13,resolved_poorly,-0.245,False
JRN-00597-001-E003,JRN-00597-001,3,delay,border_closure,26,resolved_poorly,-0.577,False
JRN-00597-001-E008,JRN-00597-001,4,trade_difficulty,price_collapse,29,resolved_favorably,0.726,False
JRN-00597-001-E005,JRN-00597-001,5,interpersonal,local_hospitality,30,resolved_poorly,-0.299,False
JRN-00597-001-E004,JRN-00597-001,6,trade_difficulty,market_closure,31,resolved_poorly,-0.628,True
JRN-00597-001-E007,JRN-00597-001,7,trade_difficulty,scam_attempt,32,resolved_poorly,-0.757,False
JRN-00597-001-E006,JRN-00597-001,8,interpersonal,official_harassment,33,resolved_poorly,-0.66,False
JRN-00191-002-E002,JRN-00191-002,1,weather,storm,9,unresolved,0.166,False
JRN-00191-002-E001,JRN-00191-002,2,creature_attack,unknown,12,resolved_poorly,-0.533,True
JRN-00191-002-E003,JRN-00191-002,3,creature_attack,unknown,12,resolved_favorably,0.319,False
JRN-00191-002-E004,JRN-00191-002,4,weather,storm,17,resolved_favorably,0.293,False
JRN-00191-002-E006,JRN-00191-002,5,interpersonal,helpful_stranger,22,resolved_favorably,0.698,False
JRN-00191-002-E005,JRN-00191-002,6,weather,storm,30,resolved_favorably,0.241,False
JRN-00191-002-E008,JRN-00191-002,7,trade_difficulty,buyer_default,32,resolved_poorly,-0.353,False
JRN-00191-002-E007,JRN-00191-002,8,creature_attack,unknown,41,resolved_favorably,0.268,False
JRN-00598-001-E001,JRN-00598-001,1,encounter,potential_partner,3,unresolved,0.193,True
JRN-00598-001-E002,JRN-00598-001,2,encounter,official,22,resolved_favorably,0.38,False
JRN-00598-001-E004,JRN-00598-001,3,interpersonal,official_harassment,28,resolved_favorably,0.364,False
JRN-00598-001-E003,JRN-00598-001,4,encounter,wanderer,29,unresolved,0.018,False
JRN-00598-001-E007,JRN-00598-001,5,discovery,opportunity,46,resolved_favorably,0.356,False
JRN-00598-001-E005,JRN-00598-001,6,trade_success,repeat_customer,47,resolved_favorably,0.646,False
JRN-00598-001-E006,JRN-00598-001,7,discovery,shortcut,47,resolved_favorably,0.407,True
JRN-00599-001-E002,JRN-00599-001,1,weather,flooding,17,unresolved,0.102,True
JRN-00599-001-E001,JRN-00599-001,2,interpersonal,companion_conflict,22,resolved_favorably,0.636,True
JRN-00599-001-E003,JRN-00599-001,3,delay,bridge_out,27,unresolved,0.284,False
JRN-00599-001-E004,JRN-00599-001,4,trade_difficulty,price_collapse,27,resolved_poorly,-0.776,False
JRN-00599-001-E005,JRN-00599-001,5,creature_attack,night_crawler,50,resolved_poorly,-0.492,True
JRN-00599-001-E006,JRN-00599-001,6,weather,storm,54,resolved_favorably,0.257,False
JRN-00600-001-E003,JRN-00600-001,1,discovery,valuable_site,2,resolved_favorably,0.657,False
JRN-00600-001-E002,JRN-00600-001,2,trade_difficulty,scam_attempt,8,resolved_poorly,-0.791,False
JRN-00600-001-E001,JRN-00600-001,3,trade_success,rare_goods_found,11,resolved_favorably,0.289,False
JRN-00600-001-E004,JRN-00600-001,4,trade_success,repeat_customer,19,resolved_favorably,0.337,True
JRN-00600-001-E005,JRN-00600-001,5,discovery,opportunity,19,resolved_favorably,0.454,True
JRN-00600-001-E007,JRN-00600-001,6,delay,lost,21,resolved_favorably,0.79,False
JRN-00600-001-E006,JRN-00600-001,7,delay,equipment_failure,30,unresolved,-0.081,False
JRN-00600-001-E009,JRN-00600-001,8,discovery,warning,33,resolved_favorably,0.733,True
JRN-00600-001-E008,JRN-00600-001,9,delay,equipment_failure,34,resolved_favorably,0.325,False
JRN-00600-001-E010,JRN-00600-001,10,creature_attack,territorial_bird,39,resolved_poorly,-0.689,False
JRN-00123-002-E001,JRN-00123-002,1,trade_success,connection_made,3,resolved_favorably,0.354,False
JRN-00123-002-E004,JRN-00123-002,2,discovery,shortcut,15,resolved_favorably,0.529,False
JRN-00123-002-E002,JRN-00123-002,3,encounter,wanderer,17,resolved_favorably,0.272,False
JRN-00123-002-E003,JRN-00123-002,4,trade_success,premium_price,20,resolved_favorably,0.323,True
JRN-00123-002-E005,JRN-00123-002,5,trade_success,repeat_customer,26,resolved_favorably,0.704,False
JRN-00123-002-E006,JRN-00123-002,6,interpersonal,companion_conflict,33,unresolved,0.295,True
JRN-00601-001-E001,JRN-00601-001,1,trade_success,monopoly_opportunity,28,resolved_poorly,-0.79,False
JRN-00601-001-E002,JRN-00601-001,2,creature_attack,night_crawler,31,resolved_poorly,-0.325,False
JRN-00601-001-E005,JRN-00601-001,3,trade_difficulty,scam_attempt,45,resolved_poorly,-0.655,True
JRN-00601-001-E003,JRN-00601-001,4,weather,fog,47,resolved_poorly,-0.405,False
JRN-00601-001-E007,JRN-00601-001,5,discovery,information,48,resolved_favorably,0.318,False
JRN-00601-001-E004,JRN-00601-001,6,weather,drought,53,resolved_poorly,-0.621,False
JRN-00601-001-E008,JRN-00601-001,7,trade_difficulty,price_collapse,53,resolved_poorly,-0.441,True
JRN-00601-001-E006,JRN-00601-001,8,weather,extreme_heat,56,resolved_poorly,-0.609,False
JRN-00430-002-E001,JRN-00430-002,1,trade_difficulty,market_closure,6,resolved_favorably,0.466,False
JRN-00430-002-E002,JRN-00430-002,2,weather,extreme_heat,8,resolved_poorly,-0.574,True
JRN-00430-002-E003,JRN-00430-002,3,trade_difficulty,price_collapse,13,unresolved,0.25,False
JRN-00430-002-E005,JRN-00430-002,4,weather,drought,14,resolved_favorably,0.551,False
JRN-00430-002-E004,JRN-00430-002,5,encounter,official,16,resolved_poorly,-0.633,True
JRN-00430-002-E006,JRN-00430-002,6,trade_difficulty,scam_attempt,17,resolved_favorably,0.728,False
JRN-00430-002-E009,JRN-00430-002,7,weather,cold_snap,23,resolved_favorably,0.781,True
JRN-00430-002-E007,JRN-00430-002,8,trade_difficulty,buyer_default,25,unresolved,0.15,False
JRN-00430-002-E008,JRN-00430-002,9,weather,drought,29,resolved_favorably,0.745,False
JRN-00602-001-E001,JRN-00602-001,1,discovery,opportunity,37,unresolved,-0.006,False
JRN-00602-001-E003,JRN-00602-001,2,interpersonal,guide_betrayal,47,resolved_favorably,0.615,False
JRN-00602-001-E002,JRN-00602-001,3,encounter,wanderer,65,resolved_favorably,0.406,False
JRN-00603-001-E001,JRN-00603-001,1,discovery,information,11,unresolved,-0.111,False
JRN-00603-001-E004,JRN-00603-001,2,delay,bureaucratic,18,resolved_favorably,0.687,False
JRN-00603-001-E002,JRN-00603-001,3,encounter,official,21,resolved_favorably,0.396,False
JRN-00603-001-E003,JRN-00603-001,4,discovery,shortcut,23,resolved_favorably,0.509,True
JRN-00603-001-E006,JRN-00603-001,5,discovery,valuable_site,25,resolved_favorably,0.329,False
JRN-00603-001-E005,JRN-00603-001,6,encounter,desperate_person,29,resolved_favorably,0.513,False
JRN-00603-001-E007,JRN-00603-001,7,discovery,valuable_site,36,resolved_favorably,0.584,True
JRN-00604-001-E003,JRN-00604-001,1,weather,extreme_heat,1,resolved_poorly,-0.512,True
JRN-00604-001-E002,JRN-00604-001,2,trade_success,repeat_customer,5,resolved_favorably,0.799,True
JRN-00604-001-E001,JRN-00604-001,3,trade_difficulty,buyer_default,14,unresolved,0.075,False
JRN-00604-001-E004,JRN-00604-001,4,creature_attack,swarm,17,resolved_favorably,0.233,False
JRN-00604-001-E005,JRN-00604-001,5,weather,flooding,20,resolved_favorably,0.757,False
JRN-00604-001-E007,JRN-00604-001,6,interpersonal,local_hospitality,32,unresolved,-0.003,True
JRN-00604-001-E008,JRN-00604-001,7,discovery,warning,39,resolved_favorably,0.438,False
JRN-00604-001-E006,JRN-00604-001,8,creature_attack,night_crawler,43,resolved_poorly,-0.719,False
JRN-00605-001-E001,JRN-00605-001,1,discovery,information,8,resolved_favorably,0.306,False
JRN-00605-001-E002,JRN-00605-001,2,trade_difficulty,scam_attempt,9,resolved_poorly,-0.579,True
JRN-00605-001-E004,JRN-00605-001,3,discovery,technique,17,resolved_favorably,0.5,False
JRN-00605-001-E003,JRN-00605-001,4,encounter,local_expert,24,resolved_favorably,0.216,True
JRN-00605-001-E005,JRN-00605-001,5,encounter,fellow_trader,28,resolved_favorably,0.281,False
JRN-00605-001-E006,JRN-00605-001,6,encounter,local_expert,36,resolved_poorly,-0.227,True
JRN-00606-001-E001,JRN-00606-001,1,trade_difficulty,counterfeit_goods,10,unresolved,0.256,False
JRN-00606-001-E002,JRN-00606-001,2,discovery,information,16,resolved_poorly,-0.631,True
JRN-00606-001-E003,JRN-00606-001,3,trade_success,repeat_customer,19,resolved_favorably,0.76,False
JRN-00606-001-E006,JRN-00606-001,4,trade_success,repeat_customer,33,resolved_favorably,0.505,False
JRN-00606-001-E005,JRN-00606-001,5,trade_success,repeat_customer,40,resolved_favorably,0.329,False
JRN-00606-001-E004,JRN-00606-001,6,trade_success,premium_price,41,resolved_favorably,0.361,False
JRN-00607-001-E003,JRN-00607-001,1,trade_success,premium_price,41,resolved_favorably,0.52,False
JRN-00607-001-E001,JRN-00607-001,2,discovery,information,42,resolved_favorably,0.429,False
JRN-00607-001-E002,JRN-00607-001,3,trade_success,rare_goods_found,44,resolved_favorably,0.661,False
JRN-00607-001-E005,JRN-00607-001,4,trade_success,monopoly_opportunity,49,resolved_favorably,0.782,False
JRN-00607-001-E004,JRN-00607-001,5,encounter,wanderer,52,unresolved,0.231,False
JRN-00607-001-E006,JRN-00607-001,6,encounter,potential_partner,54,resolved_favorably,0.527,False
JRN-00608-001-E001,JRN-00608-001,1,interpersonal,helpful_stranger,16,resolved_poorly,-0.281,True
JRN-00608-001-E002,JRN-00608-001,2,discovery,valuable_site,26,resolved_poorly,-0.504,True
JRN-00608-001-E003,JRN-00608-001,3,weather,flooding,49,resolved_poorly,-0.56,True
JRN-00608-001-E004,JRN-00608-001,4,delay,bureaucratic,51,resolved_favorably,0.597,False
JRN-00608-001-E006,JRN-00608-001,5,trade_difficulty,buyer_default,51,resolved_poorly,-0.54,False
JRN-00608-001-E005,JRN-00608-001,6,interpersonal,helpful_stranger,64,resolved_poorly,-0.573,False
JRN-00609-001-E001,JRN-00609-001,1,interpersonal,companion_conflict,20,unresolved,0.009,False
JRN-00609-001-E002,JRN-00609-001,2,trade_difficulty,counterfeit_goods,27,resolved_poorly,-0.368,False
JRN-00609-001-E004,JRN-00609-001,3,delay,illness,28,resolved_poorly,-0.364,False
JRN-00609-001-E006,JRN-00609-001,4,creature_attack,Stakdur,29,unresolved,-0.064,False
JRN-00609-001-E005,JRN-00609-001,5,weather,storm,31,resolved_poorly,-0.48,False
JRN-00609-001-E003,JRN-00609-001,6,trade_difficulty,market_closure,33,resolved_poorly,-0.216,False
JRN-00367-002-E001,JRN-00367-002,1,delay,bridge_out,11,resolved_poorly,-0.287,False
JRN-00367-002-E002,JRN-00367-002,2,weather,flooding,22,unresolved,0.239,False
JRN-00367-002-E003,JRN-00367-002,3,discovery,valuable_site,51,resolved_poorly,-0.272,False
JRN-00367-002-E004,JRN-00367-002,4,interpersonal,official_harassment,63,resolved_favorably,0.429,False
JRN-00610-001-E003,JRN-00610-001,1,encounter,fellow_trader,3,unresolved,-0.26,False
JRN-00610-001-E001,JRN-00610-001,2,discovery,information,7,resolved_favorably,0.623,True
JRN-00610-001-E002,JRN-00610-001,3,encounter,official,14,resolved_favorably,0.622,False
JRN-00610-001-E005,JRN-00610-001,4,trade_difficulty,scam_attempt,19,resolved_favorably,0.495,False
JRN-00610-001-E004,JRN-00610-001,5,creature_attack,unknown,20,resolved_favorably,0.236,True
JRN-00610-001-E006,JRN-00610-001,6,weather,flooding,33,resolved_favorably,0.781,False
JRN-00610-001-E007,JRN-00610-001,7,interpersonal,companion_conflict,34,resolved_poorly,-0.583,True
JRN-00610-001-E009,JRN-00610-001,8,encounter,wanderer,34,resolved_favorably,0.75,True
JRN-00610-001-E010,JRN-00610-001,9,trade_success,premium_price,39,resolved_favorably,0.576,False
JRN-00610-001-E008,JRN-00610-001,10,discovery,shortcut,41,resolved_favorably,0.387,False
JRN-00611-001-E003,JRN-00611-001,1,interpersonal,helpful_stranger,13,resolved_favorably,0.244,False
JRN-00611-001-E001,JRN-00611-001,2,creature_attack,territorial_bird,15,resolved_poorly,-0.565,True
JRN-00611-001-E002,JRN-00611-001,3,weather,extreme_heat,15,resolved_poorly,-0.204,False
JRN-00611-001-E005,JRN-00611-001,4,discovery,warning,28,resolved_favorably,0.462,True
JRN-00611-001-E004,JRN-00611-001,5,interpersonal,robbery,29,resolved_poorly,-0.219,True
JRN-00611-001-E006,JRN-00611-001,6,weather,cold_snap,51,resolved_favorably,0.766,True
JRN-00611-001-E007,JRN-00611-001,7,interpersonal,helpful_stranger,52,resolved_favorably,0.229,False
JRN-00612-001-E005,JRN-00612-001,1,discovery,opportunity,1,resolved_favorably,0.566,False
JRN-00612-001-E002,JRN-00612-001,2,creature_attack,unknown,4,unresolved,-0.127,False
JRN-00612-001-E003,JRN-00612-001,3,delay,lost,5,resolved_favorably,0.738,False
JRN-00612-001-E004,JRN-00612-001,4,creature_attack,Stakdur,7,resolved_poorly,-0.309,False
JRN-00612-001-E001,JRN-00612-001,5,discovery,opportunity,13,resolved_favorably,0.738,False
JRN-00612-001-E009,JRN-00612-001,6,discovery,opportunity,18,resolved_favorably,0.631,False
JRN-00612-001-E007,JRN-00612-001,7,discovery,information,30,resolved_favorably,0.726,True
JRN-00612-001-E006,JRN-00612-001,8,delay,lost,31,resolved_favorably,0.513,False
JRN-00612-001-E008,JRN-00612-001,9,creature_attack,night_crawler,35,unresolved,0.263,False
JRN-00612-001-E013,JRN-00612-001,10,weather,extreme_heat,39,resolved_favorably,0.327,False
JRN-00612-001-E010,JRN-00612-001,11,interpersonal,robbery,42,resolved_poorly,-0.783,False
JRN-00612-001-E011,JRN-00612-001,12,discovery,shortcut,48,resolved_favorably,0.289,True
JRN-00612-001-E012,JRN-00612-001,13,delay,lost,49,resolved_poorly,-0.722,False
JRN-00031-003-E001,JRN-00031-003,1,encounter,desperate_person,1,resolved_favorably,0.247,True
JRN-00031-003-E002,JRN-00031-003,2,encounter,potential_partner,8,resolved_favorably,0.324,True
JRN-00031-003-E003,JRN-00031-003,3,interpersonal,guide_betrayal,21,resolved_favorably,0.497,False
JRN-00031-003-E007,JRN-00031-003,4,discovery,warning,27,resolved_favorably,0.698,False
JRN-00031-003-E005,JRN-00031-003,5,creature_attack,unknown,28,resolved_favorably,0.336,False
JRN-00031-003-E004,JRN-00031-003,6,trade_difficulty,scam_attempt,29,resolved_favorably,0.406,False
JRN-00031-003-E006,JRN-00031-003,7,encounter,wanderer,29,resolved_favorably,0.535,False
JRN-00613-001-E003,JRN-00613-001,1,trade_difficulty,weighted_coins,1,resolved_poorly,-0.652,False
JRN-00613-001-E001,JRN-00613-001,2,creature_attack,Maw_Beast,7,resolved_poorly,-0.646,False
JRN-00613-001-E002,JRN-00613-001,3,delay,bureaucratic,7,unresolved,-0.211,False
JRN-00613-001-E007,JRN-00613-001,4,interpersonal,guide_betrayal,9,resolved_favorably,0.728,False
JRN-00613-001-E004,JRN-00613-001,5,interpersonal,local_hospitality,12,unresolved,-0.198,False
JRN-00613-001-E005,JRN-00613-001,6,delay,illness,16,resolved_favorably,0.678,False
JRN-00613-001-E006,JRN-00613-001,7,delay,equipment_failure,18,unresolved,-0.081,False
JRN-00613-001-E008,JRN-00613-001,8,delay,lost,19,resolved_poorly,-0.571,False
JRN-00613-001-E010,JRN-00613-001,9,creature_attack,unknown,20,unresolved,-0.203,False
JRN-00613-001-E009,JRN-00613-001,10,discovery,opportunity,33,resolved_favorably,0.25,True
JRN-00613-001-E011,JRN-00613-001,11,creature_attack,territorial_bird,34,resolved_poorly,-0.343,False
JRN-00613-001-E012,JRN-00613-001,12,interpersonal,robbery,40,resolved_poorly,-0.316,False
JRN-00613-001-E013,JRN-00613-001,13,interpersonal,local_hospitality,43,resolved_poorly,-0.243,True
JRN-00614-001-E003,JRN-00614-001,1,creature_attack,territorial_bird,1,resolved_favorably,0.283,True
JRN-00614-001-E001,JRN-00614-001,2,delay,border_closure,2,resolved_favorably,0.794,True
JRN-00614-001-E002,JRN-00614-001,3,interpersonal,companion_conflict,2,resolved_favorably,0.377,True
JRN-00614-001-E004,JRN-00614-001,4,interpersonal,robbery,10,resolved_favorably,0.697,True
JRN-00614-001-E005,JRN-00614-001,5,creature_attack,unknown,15,resolved_poorly,-0.458,True
JRN-00614-001-E006,JRN-00614-001,6,creature_attack,swarm,20,unresolved,-0.12,False
JRN-00614-001-E007,JRN-00614-001,7,interpersonal,official_harassment,20,resolved_favorably,0.207,True
JRN-00614-001-E008,JRN-00614-001,8,creature_attack,Stakdur,23,resolved_favorably,0.512,True
JRN-00614-001-E009,JRN-00614-001,9,creature_attack,Stakdur,30,unresolved,0.263,False
JRN-00614-001-E010,JRN-00614-001,10,creature_attack,swarm,38,unresolved,-0.021,False
JRN-00181-002-E001,JRN-00181-002,1,trade_success,premium_price,10,resolved_favorably,0.795,False
JRN-00181-002-E002,JRN-00181-002,2,trade_success,connection_made,22,resolved_favorably,0.647,True
JRN-00181-002-E003,JRN-00181-002,3,discovery,technique,32,resolved_favorably,0.227,True
JRN-00181-002-E004,JRN-00181-002,4,trade_difficulty,buyer_default,49,resolved_poorly,-0.649,False
JRN-00557-002-E003,JRN-00557-002,1,trade_difficulty,price_collapse,2,resolved_favorably,0.247,False
JRN-00557-002-E001,JRN-00557-002,2,interpersonal,companion_conflict,9,resolved_favorably,0.449,False
JRN-00557-002-E004,JRN-00557-002,3,creature_attack,swarm,21,resolved_favorably,0.274,False
JRN-00557-002-E002,JRN-00557-002,4,creature_attack,territorial_bird,22,resolved_poorly,-0.335,False
JRN-00557-002-E005,JRN-00557-002,5,interpersonal,robbery,28,resolved_favorably,0.294,False
JRN-00557-002-E007,JRN-00557-002,6,weather,extreme_heat,31,resolved_favorably,0.656,True
JRN-00557-002-E006,JRN-00557-002,7,weather,flooding,38,resolved_favorably,0.696,False
JRN-00557-002-E008,JRN-00557-002,8,weather,drought,46,resolved_favorably,0.288,True
JRN-00557-002-E009,JRN-00557-002,9,interpersonal,robbery,57,resolved_favorably,0.512,False
JRN-00557-002-E010,JRN-00557-002,10,trade_difficulty,price_collapse,66,resolved_poorly,-0.292,False
JRN-00615-001-E004,JRN-00615-001,1,weather,flooding,7,resolved_poorly,-0.297,True
JRN-00615-001-E001,JRN-00615-001,2,delay,bridge_out,13,resolved_favorably,0.218,False
JRN-00615-001-E002,JRN-00615-001,3,discovery,opportunity,14,resolved_poorly,-0.342,True
JRN-00615-001-E003,JRN-00615-001,4,weather,drought,23,unresolved,0.245,False
JRN-00615-001-E005,JRN-00615-001,5,encounter,official,41,resolved_poorly,-0.441,False
JRN-00615-001-E006,JRN-00615-001,6,weather,flooding,48,resolved_poorly,-0.639,False
JRN-00615-001-E007,JRN-00615-001,7,trade_success,monopoly_opportunity,75,resolved_favorably,0.733,False
JRN-00616-001-E003,JRN-00616-001,1,trade_difficulty,weighted_coins,1,resolved_favorably,0.674,False
JRN-00616-001-E001,JRN-00616-001,2,weather,extreme_heat,6,resolved_favorably,0.551,True
JRN-00616-001-E002,JRN-00616-001,3,discovery,technique,9,resolved_favorably,0.617,True
JRN-00616-001-E004,JRN-00616-001,4,interpersonal,helpful_stranger,27,unresolved,0.226,False
JRN-00616-001-E005,JRN-00616-001,5,discovery,warning,41,resolved_favorably,0.223,False
JRN-00452-002-E001,JRN-00452-002,1,discovery,technique,5,resolved_favorably,0.565,False
JRN-00452-002-E002,JRN-00452-002,2,encounter,official,22,resolved_poorly,-0.323,True
JRN-00452-002-E004,JRN-00452-002,3,delay,border_closure,35,resolved_favorably,0.758,False
JRN-00452-002-E003,JRN-00452-002,4,discovery,technique,44,resolved_favorably,0.519,False
JRN-00452-002-E006,JRN-00452-002,5,discovery,warning,50,resolved_favorably,0.215,False
JRN-00452-002-E005,JRN-00452-002,6,interpersonal,helpful_stranger,60,unresolved,0.07,False
JRN-00452-002-E007,JRN-00452-002,7,encounter,potential_partner,63,unresolved,-0.08,False
JRN-00617-001-E002,JRN-00617-001,1,weather,drought,1,unresolved,-0.072,False
JRN-00617-001-E001,JRN-00617-001,2,delay,border_closure,6,unresolved,0.079,True
JRN-00617-001-E003,JRN-00617-001,3,delay,border_closure,20,resolved_poorly,-0.363,False
JRN-00617-001-E007,JRN-00617-001,4,trade_difficulty,buyer_default,29,resolved_poorly,-0.74,False
JRN-00617-001-E004,JRN-00617-001,5,weather,drought,32,resolved_favorably,0.22,False
JRN-00617-001-E005,JRN-00617-001,6,delay,bureaucratic,33,unresolved,0.209,True
JRN-00617-001-E006,JRN-00617-001,7,discovery,shortcut,40,resolved_poorly,-0.471,False
JRN-00618-001-E001,JRN-00618-001,1,discovery,shortcut,5,resolved_poorly,-0.463,False
JRN-00618-001-E002,JRN-00618-001,2,encounter,local_expert,26,resolved_favorably,0.34,False
JRN-00618-001-E004,JRN-00618-001,3,discovery,opportunity,28,resolved_favorably,0.256,False
JRN-00618-001-E003,JRN-00618-001,4,trade_difficulty,market_closure,33,resolved_poorly,-0.615,True
JRN-00618-001-E005,JRN-00618-001,5,encounter,wanderer,39,resolved_favorably,0.217,False
JRN-00619-001-E001,JRN-00619-001,1,discovery,technique,24,resolved_favorably,0.276,False
JRN-00619-001-E002,JRN-00619-001,2,discovery,valuable_site,57,resolved_favorably,0.309,False
JRN-00619-001-E003,JRN-00619-001,3,encounter,wanderer,61,resolved_poorly,-0.256,True
JRN-00619-001-E004,JRN-00619-001,4,discovery,opportunity,64,resolved_favorably,0.556,False
JRN-00620-001-E002,JRN-00620-001,1,trade_success,premium_price,5,resolved_favorably,0.293,False
JRN-00620-001-E001,JRN-00620-001,2,discovery,valuable_site,11,resolved_poorly,-0.298,False
JRN-00620-001-E003,JRN-00620-001,3,discovery,information,18,resolved_favorably,0.42,False
JRN-00620-001-E004,JRN-00620-001,4,weather,storm,20,unresolved,-0.167,False
JRN-00620-001-E005,JRN-00620-001,5,discovery,warning,21,resolved_favorably,0.723,True
JRN-00620-001-E006,JRN-00620-001,6,encounter,desperate_person,25,resolved_favorably,0.592,False
JRN-00620-001-E007,JRN-00620-001,7,discovery,valuable_site,27,resolved_favorably,0.497,True
JRN-00620-001-E008,JRN-00620-001,8,encounter,wanderer,30,resolved_poorly,-0.306,False
