date,weather_type,temperature,wind_direction,wind_strength,ground_moisture,visibility,drift_modifier,compass_variance_modifier,dens_mist_active,days_since_mist,anomaly_probability_modifier,notes
1854-07-21,overcast,warm,south,moderate,5.0,0.9,1.1,1.0,False,31,1.0,
1854-07-22,dens_mist,warm,west,light,6.8,0.3,2.0,1.95,True,0,3.0,The mist comes with an unnatural stillness.
1854-07-23,rain,warm,west,moderate,13.4,0.7,1.5,1.5,True,1,1.0,Wind from the west carries a distant low tone. Residual effects of yesterday's dens mist persist.
1854-07-24,clear,warm,east,light,10.4,1.0,1.25,1.0,True,2,2.0,
1854-07-25,clear,warm,north,moderate,7.4,1.0,1.12,1.0,True,3,1.5,
1854-07-26,clear,warm,calm,calm,5.0,1.0,1.0,1.0,False,4,1.0,
1854-07-27,clear,warm,south,light,5.0,1.0,1.0,1.0,False,5,1.0,
1854-07-28,clear,warm,west,strong,5.0,1.0,1.0,1.5,False,6,1.0,Wind from the west carries a distant low tone.
1854-07-29,overcast,warm,west,light,5.0,0.9,1.1,1.5,False,7,1.0,
1854-07-30,clear,warm,east,light,5.0,1.0,1.0,1.0,False,8,1.0,
1854-07-31,overcast,warm,calm,calm,5.0,0.9,1.1,1.0,False,9,1.0,
1854-08-01,rain,warm,east,moderate,8.5,0.7,1.2,1.0,False,10,1.0,
1854-08-02,rain,mild,east,light,12.8,0.7,1.2,1.0,False,11,1.0,
1854-08-03,clear,warm,south,light,9.8,1.0,1.0,1.0,False,12,1.0,
1854-08-04,clear,warm,west,light,6.8,1.0,1.0,1.5,False,13,1.0,
1854-08-05,clear,mild,south,light,5.0,1.0,1.0,1.0,False,14,1.0,
1854-08-06,clear,warm,west,moderate,5.0,1.0,1.0,1.5,False,15,1.0,Wind from the west carries a distant low tone.
1854-08-07,overcast,warm,south,moderate,5.0,0.9,1.1,1.0,False,16,1.0,
1854-08-08,clear,mild,east,moderate,5.0,1.0,1.0,1.0,False,17,1.0,
1854-08-09,overcast,mild,east,strong,5.0,0.9,1.1,1.0,False,18,1.0,
1854-08-10,clear,warm,west,moderate,5.0,1.0,1.0,1.5,False,19,1.0,Wind from the west carries a distant low tone.
1854-08-11,overcast,warm,south,strong,5.0,0.9,1.1,1.0,False,20,1.0,
1854-08-12,clear,mild,north,light,5.0,1.0,1.0,1.0,False,21,1.0,
1854-08-13,clear,mild,north,moderate,5.0,1.0,1.0,1.0,False,22,1.0,
1854-08-14,clear,mild,west,light,5.0,1.0,1.0,1.5,False,23,1.0,
1854-08-15,fog,mild,calm,calm,6.4,0.5,1.3,1.1,False,24,1.0,
1854-08-16,clear,warm,north,moderate,5.0,1.0,1.0,1.0,False,25,1.0,
1854-08-17,overcast,warm,south,moderate,5.0,0.9,1.1,1.0,False,26,1.0,
1854-08-18,clear,mild,calm,calm,5.0,1.0,1.0,1.0,False,27,1.0,
1854-08-19,clear,warm,west,light,5.0,1.0,1.0,1.5,False,28,1.0,
1854-08-20,clear,warm,west,light,5.0,1.0,1.0,1.5,False,29,1.0,
1854-08-21,clear,warm,west,moderate,5.0,1.0,1.0,1.5,False,30,1.0,Wind from the west carries a distant low tone.
1854-08-22,overcast,warm,south,light,5.0,0.9,1.1,1.0,False,31,1.0,
1854-08-23,clear,warm,east,light,5.0,1.0,1.0,1.0,False,32,1.0,
1854-08-24,clear,warm,south,light,5.0,1.0,1.0,1.0,False,33,1.0,
1854-08-25,clear,warm,east,light,5.0,1.0,1.0,1.0,False,34,1.0,
1854-08-26,clear,warm,west,moderate,5.0,1.0,1.0,1.5,False,35,1.0,Wind from the west carries a distant low tone.
1854-08-27,clear,warm,north,light,5.0,1.0,1.0,1.0,False,36,1.0,
1854-08-28,dens_mist,warm,south,light,6.3,0.3,2.0,1.3,True,0,3.0,Mist rises from the south before dawn.
1854-08-29,rain,warm,north,moderate,12.1,0.7,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1854-08-30,clear,mild,east,light,9.1,1.0,1.25,1.0,True,2,2.0,
1854-08-31,clear,warm,north,moderate,6.1,1.0,1.12,1.0,True,3,1.5,
1854-09-01,clear,cool,east,moderate,5.0,1.0,1.0,1.0,False,4,1.0,
1854-09-02,fog,cool,west,moderate,6.4,0.5,1.3,1.65,False,5,1.0,Wind from the west carries a distant low tone.
1854-09-03,overcast,cool,south,light,5.5,0.9,1.1,1.0,False,6,1.0,
1854-09-04,clear,mild,north,light,5.0,1.0,1.0,1.0,False,7,1.0,
1854-09-05,clear,mild,east,strong,5.0,1.0,1.0,1.0,False,8,1.0,
1854-09-06,rain,cool,north,light,8.8,0.7,1.2,1.0,False,9,1.0,
1854-09-07,fog,mild,north,moderate,9.7,0.5,1.3,1.1,False,10,1.0,
1854-09-08,overcast,mild,north,light,8.8,0.9,1.1,1.0,False,11,1.0,
1854-09-09,fog,cold,east,light,9.7,0.5,1.3,1.1,False,12,1.0,
1854-09-10,clear,cool,calm,calm,6.9,1.0,1.0,1.0,False,13,1.0,
1854-09-11,clear,mild,calm,calm,5.0,1.0,1.0,1.0,False,14,1.0,
1854-09-12,clear,cool,calm,calm,5.0,1.0,1.0,1.0,False,15,1.0,
1854-09-13,rain,cool,east,light,8.2,0.7,1.2,1.0,False,16,1.0,
1854-09-14,overcast,mild,east,light,7.3,0.9,1.1,1.0,False,17,1.0,
1854-09-15,rain,mild,north,light,11.3,0.7,1.2,1.0,False,18,1.0,
1854-09-16,overcast,mild,north,moderate,10.4,0.9,1.1,1.0,False,19,1.0,
1854-09-17,clear,cool,south,strong,7.5,1.0,1.0,1.0,False,20,1.0,
1854-09-18,clear,cold,west,light,5.0,1.0,1.0,1.5,False,21,1.0,
1854-09-19,overcast,cool,south,light,5.0,0.9,1.1,1.0,False,22,1.0,
1854-09-20,overcast,cold,south,moderate,5.0,0.9,1.1,1.0,False,23,1.0,
1854-09-21,overcast,cold,north,light,5.0,0.9,1.1,1.0,False,24,1.0,
1854-09-22,overcast,mild,south,moderate,5.0,0.9,1.1,1.0,False,25,1.0,
1854-09-23,clear,cold,west,moderate,5.0,1.0,1.0,1.5,False,26,1.0,Wind from the west carries a distant low tone.
1854-09-24,overcast,cool,calm,calm,5.0,0.9,1.1,1.0,False,27,1.0,
1854-09-25,clear,mild,east,moderate,5.0,1.0,1.0,1.0,False,28,1.0,
1854-09-26,clear,cold,east,light,5.0,1.0,1.0,1.0,False,29,1.0,
1854-09-27,rain,cold,north,moderate,12.9,0.7,1.2,1.0,False,30,1.0,
1854-09-28,overcast,mild,west,moderate,12.0,0.9,1.1,1.5,False,31,1.0,Wind from the west carries a distant low tone.
1854-09-29,clear,cool,west,light,9.1,1.0,1.0,1.5,False,32,1.0,
1854-09-30,clear,mild,south,moderate,6.2,1.0,1.0,1.0,False,33,1.0,
1854-10-01,overcast,mild,south,light,5.3,0.9,1.1,1.0,False,34,1.0,
1854-10-02,overcast,cool,calm,calm,5.0,0.9,1.1,1.0,False,35,1.0,
1854-10-03,clear,mild,calm,calm,5.0,1.0,1.0,1.0,False,36,1.0,
1854-10-04,clear,mild,calm,calm,5.0,1.0,1.0,1.0,False,37,1.0,
1854-10-05,rain,cool,south,moderate,9.7,0.7,1.2,1.0,False,38,1.0,
1854-10-06,overcast,cold,west,moderate,8.7,0.9,1.1,1.5,False,39,1.0,Wind from the west carries a distant low tone.
1854-10-07,clear,mild,east,moderate,5.9,1.0,1.0,1.0,False,40,1.0,
1854-10-08,fog,cold,north,light,6.9,0.5,1.3,1.1,False,41,1.0,
1854-10-09,overcast,mild,south,light,5.9,0.9,1.1,1.0,False,42,1.0,
1854-10-10,clear,cold,east,moderate,5.0,1.0,1.0,1.0,False,43,1.0,
1854-10-11,dens_mist,cool,west,moderate,6.6,0.3,2.0,1.95,True,0,3.0,"A pale mist drifts from the dens, carrying no smell. Wind from the west carries a distant low tone."
1854-10-12,rain,cold,south,moderate,10.9,0.7,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1854-10-13,overcast,cool,south,light,9.9,0.9,1.25,1.0,True,2,2.0,
1854-10-14,clear,mild,east,moderate,7.1,1.0,1.12,1.0,True,3,1.5,
1854-10-15,clear,mild,south,light,5.0,1.0,1.0,1.0,False,4,1.0,
1854-10-16,clear,cool,calm,calm,5.0,1.0,1.0,1.0,False,5,1.0,
1854-10-17,overcast,cold,north,light,5.0,0.9,1.1,1.0,False,6,1.0,
1854-10-18,fog,cold,east,light,6.2,0.5,1.3,1.1,False,7,1.0,
1854-10-19,fog,mild,west,strong,7.2,0.5,1.3,1.65,False,8,1.0,Wind from the west carries a distant low tone.
1854-10-20,clear,mild,east,moderate,5.0,1.0,1.0,1.0,False,9,1.0,
1854-10-21,overcast,cool,north,moderate,5.0,0.9,1.1,1.0,False,10,1.0,
1854-10-22,clear,mild,calm,calm,5.0,1.0,1.0,1.0,False,11,1.0,
1854-10-23,clear,cold,north,moderate,5.0,1.0,1.0,1.0,False,12,1.0,
1854-10-24,clear,cool,south,light,5.0,1.0,1.0,1.0,False,13,1.0,
1854-10-25,fog,cool,calm,calm,5.9,0.5,1.3,1.1,False,14,1.0,
1854-10-26,overcast,cool,south,light,5.0,0.9,1.1,1.0,False,15,1.0,
1854-10-27,overcast,mild,east,moderate,5.0,0.9,1.1,1.0,False,16,1.0,
1854-10-28,clear,mild,south,moderate,5.0,1.0,1.0,1.0,False,17,1.0,
1854-10-29,dens_mist,cold,north,moderate,7.4,0.3,2.0,1.3,True,0,3.0,Mist so thick the moat cannot be seen from ten paces.
1854-10-30,clear,mild,east,light,5.0,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1854-10-31,clear,cool,calm,calm,5.0,1.0,1.25,1.0,True,2,2.0,
1854-11-01,clear,mild,south,light,5.0,1.0,1.12,1.0,True,3,1.5,
1854-11-02,rain,mild,north,light,8.6,0.7,1.2,1.0,False,4,1.0,
1854-11-03,fog,mild,south,moderate,9.8,0.5,1.3,1.1,False,5,1.0,
1854-11-04,clear,mild,south,light,7.0,1.0,1.0,1.0,False,6,1.0,
1854-11-05,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,7,1.0,
1854-11-06,fog,mild,east,light,6.0,0.5,1.3,1.1,False,8,1.0,
1854-11-07,clear,mild,north,moderate,5.0,1.0,1.0,1.0,False,9,1.0,
1854-11-08,clear,cold,north,light,5.0,1.0,1.0,1.0,False,10,1.0,
1854-11-09,overcast,mild,north,light,5.0,0.9,1.1,1.0,False,11,1.0,
1854-11-10,rain,mild,north,light,10.9,0.7,1.2,1.0,False,12,1.0,
1854-11-11,fog,mild,west,light,11.4,0.5,1.3,1.65,False,13,1.0,
1854-11-12,clear,cool,calm,calm,8.6,1.0,1.0,1.0,False,14,1.0,
1854-11-13,rain,cold,north,moderate,15.8,0.7,1.2,1.0,False,15,1.0,
1854-11-14,rain,mild,south,moderate,22.6,0.7,1.2,1.0,False,16,1.0,
1854-11-15,clear,mild,east,light,19.7,1.0,1.0,1.0,False,17,1.0,
1854-11-16,clear,cool,calm,calm,16.9,1.0,1.0,1.0,False,18,1.0,
1854-11-17,clear,mild,calm,calm,14.0,1.0,1.0,1.0,False,19,1.0,
1854-11-18,clear,mild,south,light,11.2,1.0,1.0,1.0,False,20,1.0,
1854-11-19,clear,cold,north,light,8.3,1.0,1.0,1.0,False,21,1.0,
1854-11-20,overcast,mild,west,light,7.4,0.9,1.1,1.5,False,22,1.0,
1854-11-21,clear,mild,east,light,5.0,1.0,1.0,1.0,False,23,1.0,
1854-11-22,fog,mild,north,moderate,6.3,0.5,1.3,1.1,False,24,1.0,
1854-11-23,clear,mild,calm,calm,5.0,1.0,1.0,1.0,False,25,1.0,
1854-11-24,overcast,mild,south,moderate,5.0,0.9,1.1,1.0,False,26,1.0,
1854-11-25,dens_mist,mild,south,light,6.3,0.3,2.0,1.3,True,0,3.0,Mist so thick the moat cannot be seen from ten paces.
1854-11-26,overcast,mild,east,light,5.4,0.9,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1854-11-27,clear,mild,east,strong,5.0,1.0,1.25,1.0,True,2,2.0,
1854-11-28,clear,mild,calm,calm,5.0,1.0,1.12,1.0,True,3,1.5,
1854-11-29,fog,cold,east,strong,6.3,0.5,1.3,1.1,False,4,1.0,
1854-11-30,clear,cool,south,strong,5.0,1.0,1.0,1.0,False,5,1.0,
1854-12-01,overcast,cold,south,moderate,5.0,0.9,1.1,1.0,False,6,1.0,
1854-12-02,clear,cold,east,light,5.0,1.0,1.0,1.0,False,7,1.0,
1854-12-03,overcast,cold,south,moderate,5.0,0.9,1.1,1.0,False,8,1.0,
1854-12-04,clear,cold,east,light,5.0,1.0,1.0,1.0,False,9,1.0,
1854-12-05,fog,cold,north,light,5.7,0.5,1.3,1.1,False,10,1.0,
1854-12-06,clear,cold,east,light,5.0,1.0,1.0,1.0,False,11,1.0,
1854-12-07,clear,cold,south,light,5.0,1.0,1.0,1.0,False,12,1.0,
1854-12-08,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,13,1.0,
1854-12-09,fog,cold,east,light,5.5,0.5,1.3,1.1,False,14,1.0,
1854-12-10,overcast,cold,south,moderate,5.0,0.9,1.1,1.0,False,15,1.0,
1854-12-11,rain,cold,east,moderate,10.6,0.7,1.2,1.0,False,16,1.0,
1854-12-12,rain,cold,south,light,16.1,0.7,1.2,1.0,False,17,1.0,
1854-12-13,dens_mist,cold,east,strong,17.9,0.3,2.0,1.3,True,0,3.0,Mist so thick the moat cannot be seen from ten paces.
1854-12-14,dens_mist,cool,west,light,19.6,0.3,2.0,1.95,True,0,3.0,Ground-hugging mist obscures the perimeter markers.
1854-12-15,clear,cold,south,moderate,16.8,1.0,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1854-12-16,fog,cold,north,moderate,17.8,0.5,1.3,1.1,True,2,2.0,
1854-12-17,clear,cool,north,moderate,15.1,1.0,1.12,1.0,True,3,1.5,
1854-12-18,clear,cool,south,strong,12.3,1.0,1.0,1.0,False,4,1.0,
1854-12-19,clear,cold,north,light,9.6,1.0,1.0,1.0,False,5,1.0,
1854-12-20,clear,cool,south,strong,6.9,1.0,1.0,1.0,False,6,1.0,
1854-12-21,clear,cool,calm,calm,5.0,1.0,1.0,1.0,False,7,1.0,
1854-12-22,fog,cool,south,moderate,6.3,0.5,1.3,1.1,False,8,1.0,
1854-12-23,clear,cool,north,strong,5.0,1.0,1.0,1.0,False,9,1.0,
1854-12-24,clear,cold,east,moderate,5.0,1.0,1.0,1.0,False,10,1.0,
1854-12-25,clear,cool,east,light,5.0,1.0,1.0,1.0,False,11,1.0,
1854-12-26,clear,cold,east,light,5.0,1.0,1.0,1.0,False,12,1.0,
1854-12-27,fog,cold,east,light,6.1,0.5,1.3,1.1,False,13,1.0,
1854-12-28,clear,cold,east,light,5.0,1.0,1.0,1.0,False,14,1.0,
1854-12-29,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,15,1.0,
1854-12-30,clear,cold,east,moderate,5.0,1.0,1.0,1.0,False,16,1.0,
1854-12-31,clear,cold,north,moderate,5.0,1.0,1.0,1.0,False,17,1.0,
1855-01-01,clear,cold,west,light,5.0,1.0,1.0,1.5,False,18,1.0,
1855-01-02,overcast,cold,calm,calm,5.0,0.9,1.1,1.0,False,19,1.0,
1855-01-03,overcast,cold,west,strong,5.0,0.9,1.1,1.5,False,20,1.0,Wind from the west carries a distant low tone.
1855-01-04,clear,cool,calm,calm,5.0,1.0,1.0,1.0,False,21,1.0,
1855-01-05,rain,cold,north,moderate,12.6,0.7,1.2,1.0,False,22,1.0,
1855-01-06,clear,cold,calm,calm,9.9,1.0,1.0,1.0,False,23,1.0,
1855-01-07,clear,cool,west,moderate,7.2,1.0,1.0,1.5,False,24,1.0,Wind from the west carries a distant low tone.
1855-01-08,overcast,cold,north,moderate,6.3,0.9,1.1,1.0,False,25,1.0,
1855-01-09,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,26,1.0,
1855-01-10,fog,cold,north,light,6.4,0.5,1.3,1.1,False,27,1.0,
1855-01-11,overcast,cold,south,light,5.5,0.9,1.1,1.0,False,28,1.0,
1855-01-12,rain,cold,north,moderate,13.2,0.7,1.2,1.0,False,29,1.0,
1855-01-13,clear,cool,east,light,10.4,1.0,1.0,1.0,False,30,1.0,
1855-01-14,clear,cold,calm,calm,7.7,1.0,1.0,1.0,False,31,1.0,
1855-01-15,overcast,cold,north,moderate,6.8,0.9,1.1,1.0,False,32,1.0,
1855-01-16,clear,cold,south,light,5.0,1.0,1.0,1.0,False,33,1.0,
1855-01-17,overcast,cold,south,moderate,5.0,0.9,1.1,1.0,False,34,1.0,
1855-01-18,overcast,cool,north,moderate,5.0,0.9,1.1,1.0,False,35,1.0,
1855-01-19,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,36,1.0,
1855-01-20,fog,cold,south,moderate,6.3,0.5,1.3,1.1,False,37,1.0,
1855-01-21,overcast,cool,calm,calm,5.4,0.9,1.1,1.0,False,38,1.0,
1855-01-22,fog,cold,east,light,6.4,0.5,1.3,1.1,False,39,1.0,
1855-01-23,clear,cool,east,moderate,5.0,1.0,1.0,1.0,False,40,1.0,
1855-01-24,overcast,cold,south,moderate,5.0,0.9,1.1,1.0,False,41,1.0,
1855-01-25,clear,cool,north,moderate,5.0,1.0,1.0,1.0,False,42,1.0,
1855-01-26,clear,cold,north,light,5.0,1.0,1.0,1.0,False,43,1.0,
1855-01-27,clear,cold,south,light,5.0,1.0,1.0,1.0,False,44,1.0,
1855-01-28,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,45,1.0,
1855-01-29,clear,cold,north,light,5.0,1.0,1.0,1.0,False,46,1.0,
1855-01-30,clear,cold,east,light,5.0,1.0,1.0,1.0,False,47,1.0,
1855-01-31,clear,cold,north,light,5.0,1.0,1.0,1.0,False,48,1.0,
1855-02-01,clear,cold,west,moderate,5.0,1.0,1.0,1.5,False,49,1.0,Wind from the west carries a distant low tone.
1855-02-02,overcast,cold,calm,calm,5.0,0.9,1.1,1.0,False,50,1.0,
1855-02-03,clear,cold,east,moderate,5.0,1.0,1.0,1.0,False,51,1.0,
1855-02-04,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,52,1.0,
1855-02-05,overcast,cold,west,light,5.0,0.9,1.1,1.5,False,53,1.0,
1855-02-06,rain,cold,north,light,11.8,0.7,1.2,1.0,False,54,1.0,
1855-02-07,clear,cold,east,light,9.1,1.0,1.0,1.0,False,55,1.0,
1855-02-08,overcast,cool,south,strong,8.2,0.9,1.1,1.0,False,56,1.0,
1855-02-09,overcast,cool,south,light,7.3,0.9,1.1,1.0,False,57,1.0,
1855-02-10,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,58,1.0,
1855-02-11,clear,cool,west,moderate,5.0,1.0,1.0,1.5,False,59,1.0,Wind from the west carries a distant low tone.
1855-02-12,clear,cold,south,light,5.0,1.0,1.0,1.0,False,60,1.0,
1855-02-13,clear,cold,west,light,5.0,1.0,1.0,1.5,False,61,1.0,
1855-02-14,overcast,cold,south,moderate,5.0,0.9,1.1,1.0,False,62,1.0,
1855-02-15,clear,cold,south,light,5.0,1.0,1.0,1.0,False,63,1.0,
1855-02-16,overcast,cold,south,light,5.0,0.9,1.1,1.0,False,64,1.0,
1855-02-17,overcast,cold,south,strong,5.0,0.9,1.1,1.0,False,65,1.0,
1855-02-18,overcast,cold,north,light,5.0,0.9,1.1,1.0,False,66,1.0,
1855-02-19,overcast,cold,west,light,5.0,0.9,1.1,1.5,False,67,1.0,
1855-02-20,overcast,cold,east,moderate,5.0,0.9,1.1,1.0,False,68,1.0,
1855-02-21,clear,cool,south,light,5.0,1.0,1.0,1.0,False,69,1.0,
1855-02-22,clear,cold,north,strong,5.0,1.0,1.0,1.0,False,70,1.0,
1855-02-23,clear,cold,calm,calm,5.0,1.0,1.0,1.0,False,71,1.0,
1855-02-24,fog,cold,calm,calm,6.3,0.5,1.3,1.1,False,72,1.0,
1855-02-25,overcast,cold,east,light,5.4,0.9,1.1,1.0,False,73,1.0,
1855-02-26,clear,cold,north,light,5.0,1.0,1.0,1.0,False,74,1.0,
1855-02-27,clear,cold,south,light,5.0,1.0,1.0,1.0,False,75,1.0,
1855-02-28,overcast,cold,east,light,5.0,0.9,1.1,1.0,False,76,1.0,
1855-03-01,clear,mild,east,light,5.0,1.0,1.0,1.0,False,77,1.0,
1855-03-02,clear,mild,south,light,5.0,1.0,1.0,1.0,False,78,1.0,
1855-03-03,clear,cold,west,light,5.0,1.0,1.0,1.5,False,79,1.0,
1855-03-04,clear,mild,west,light,5.0,1.0,1.0,1.5,False,80,1.0,
1855-03-05,clear,cool,east,strong,5.0,1.0,1.0,1.0,False,81,1.0,
1855-03-06,clear,cool,south,moderate,5.0,1.0,1.0,1.0,False,82,1.0,
1855-03-07,clear,cold,south,strong,5.0,1.0,1.0,1.0,False,83,1.0,
1855-03-08,overcast,mild,west,moderate,5.0,0.9,1.1,1.5,False,84,1.0,Wind from the west carries a distant low tone.
1855-03-09,clear,cool,south,moderate,5.0,1.0,1.0,1.0,False,85,1.0,
1855-03-10,clear,mild,west,light,5.0,1.0,1.0,1.5,False,86,1.0,
1855-03-11,dens_mist,cool,south,moderate,7.8,0.3,2.0,1.3,True,0,3.0,Ground-hugging mist obscures the perimeter markers.
1855-03-12,rain,cold,south,light,12.5,0.7,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1855-03-13,clear,cold,east,moderate,9.2,1.0,1.25,1.0,True,2,2.0,
1855-03-14,clear,cool,north,moderate,5.9,1.0,1.12,1.0,True,3,1.5,
1855-03-15,fog,cool,east,light,6.8,0.5,1.3,1.1,False,4,1.0,
1855-03-16,clear,cool,west,light,5.0,1.0,1.0,1.5,False,5,1.0,
1855-03-17,clear,cold,west,light,5.0,1.0,1.0,1.5,False,6,1.0,
1855-03-18,clear,cold,east,light,5.0,1.0,1.0,1.0,False,7,1.0,
1855-03-19,clear,cold,south,light,5.0,1.0,1.0,1.0,False,8,1.0,
1855-03-20,clear,cool,south,light,5.0,1.0,1.0,1.0,False,9,1.0,
1855-03-21,clear,mild,east,moderate,5.0,1.0,1.0,1.0,False,10,1.0,
1855-03-22,clear,cool,calm,calm,5.0,1.0,1.0,1.0,False,11,1.0,
1855-03-23,clear,mild,calm,calm,5.0,1.0,1.0,1.0,False,12,1.0,
1855-03-24,clear,cool,north,strong,5.0,1.0,1.0,1.0,False,13,1.0,
1855-03-25,clear,cool,south,strong,5.0,1.0,1.0,1.0,False,14,1.0,
1855-03-26,rain,cool,west,light,9.3,0.7,1.2,1.5,False,15,1.0,
1855-03-27,clear,cold,east,moderate,6.0,1.0,1.0,1.0,False,16,1.0,
1855-03-28,clear,mild,north,strong,5.0,1.0,1.0,1.0,False,17,1.0,
1855-03-29,clear,cold,east,light,5.0,1.0,1.0,1.0,False,18,1.0,
1855-03-30,clear,mild,east,strong,5.0,1.0,1.0,1.0,False,19,1.0,
1855-03-31,rain,cool,calm,calm,8.2,0.7,1.2,1.0,False,20,1.0,
1855-04-01,clear,cold,south,strong,5.0,1.0,1.0,1.0,False,21,1.0,
1855-04-02,fog,mild,north,light,5.7,0.5,1.3,1.1,False,22,1.0,
1855-04-03,clear,mild,west,light,5.0,1.0,1.0,1.5,False,23,1.0,
1855-04-04,clear,mild,north,light,5.0,1.0,1.0,1.0,False,24,1.0,
1855-04-05,clear,cool,south,strong,5.0,1.0,1.0,1.0,False,25,1.0,
1855-04-06,overcast,mild,west,moderate,5.0,0.9,1.1,1.5,False,26,1.0,Wind from the west carries a distant low tone.
1855-04-07,dens_mist,cold,south,light,6.5,0.3,2.0,1.3,True,0,3.0,Ground-hugging mist obscures the perimeter markers.
1855-04-08,overcast,mild,east,light,5.4,0.9,1.5,1.0,True,1,1.0,Residual effects of yesterday's dens mist persist.
1855-04-09,fog,cool,east,moderate,5.9,0.5,1.3,1.1,True,2,2.0,
1855-04-10,clear,cold,north,light,5.0,1.0,1.12,1.0,True,3,1.5,
1855-04-11,overcast,cold,calm,calm,5.0,0.9,1.1,1.0,False,4,1.0,
1855-04-12,clear,cool,east,light,5.0,1.0,1.0,1.0,False,5,1.0,
1855-04-13,clear,cool,west,strong,5.0,1.0,1.0,1.5,False,6,1.0,Wind from the west carries a distant low tone.
1855-04-14,fog,cold,calm,calm,5.7,0.5,1.3,1.1,False,7,1.0,
1855-04-15,rain,cold,west,moderate,11.6,0.7,1.2,1.5,False,8,1.0,Wind from the west carries a distant low tone.
1855-04-16,clear,cool,west,light,8.3,1.0,1.0,1.5,False,9,1.0,
1855-04-17,clear,mild,east,light,5.0,1.0,1.0,1.0,False,10,1.0,
1855-04-18,rain,mild,north,moderate,12.5,0.7,1.2,1.0,False,11,1.0,
1855-04-19,overcast,cool,calm,calm,11.4,0.9,1.1,1.0,False,12,1.0,
1855-04-20,clear,cold,south,light,8.0,1.0,1.0,1.0,False,13,1.0,
1855-04-21,rain,mild,north,light,14.5,0.7,1.2,1.0,False,14,1.0,
1855-04-22,clear,cool,north,light,11.2,1.0,1.0,1.0,False,15,1.0,
1855-04-23,clear,cool,east,moderate,7.8,1.0,1.0,1.0,False,16,1.0,
1855-04-24,fog,cool,north,moderate,9.0,0.5,1.3,1.1,False,17,1.0,
1855-04-25,rain,cool,west,light,15.6,0.7,1.2,1.5,False,18,1.0,
1855-04-26,overcast,cool,south,moderate,14.5,0.9,1.1,1.0,False,19,1.0,
1855-04-27,overcast,cool,south,light,13.4,0.9,1.1,1.0,False,20,1.0,
1855-04-28,rain,cold,west,moderate,17.4,0.7,1.2,1.5,False,21,1.0,Wind from the west carries a distant low tone.
1855-04-29,clear,cool,calm,calm,14.1,1.0,1.0,1.0,False,22,1.0,
1855-04-30,clear,cool,calm,calm,10.7,1.0,1.0,1.0,False,23,1.0,
1855-05-01,rain,mild,west,moderate,14.4,0.7,1.2,1.5,False,24,1.0,Wind from the west carries a distant low tone.
1855-05-02,rain,cool,west,strong,18.4,0.7,1.2,1.5,False,25,1.0,Wind from the west carries a distant low tone.
1855-05-03,rain,cold,south,light,21.5,0.7,1.2,1.0,False,26,1.0,
1855-05-04,rain,cold,north,strong,27.0,0.7,1.2,1.0,False,27,1.0,
1855-05-05,rain,cool,north,light,34.3,0.7,1.2,1.0,False,28,1.0,
1855-05-06,fog,cold,south,strong,35.6,0.5,1.3,1.1,False,29,1.0,
1855-05-07,overcast,cold,north,strong,34.5,0.9,1.1,1.0,False,30,1.0,
1855-05-08,clear,cool,west,light,31.2,1.0,1.0,1.5,False,31,1.0,
1855-05-09,clear,cool,east,moderate,27.9,1.0,1.0,1.0,False,32,1.0,
1855-05-10,rain,mild,calm,calm,31.1,0.7,1.2,1.0,False,33,1.0,
1855-05-11,fog,cool,calm,calm,31.7,0.5,1.3,1.1,False,34,1.0,
1855-05-12,rain,mild,south,light,38.6,0.7,1.2,1.0,False,35,1.0,
1855-05-13,overcast,cool,west,moderate,37.5,0.9,1.1,1.5,False,36,1.0,Wind from the west carries a distant low tone.
1855-05-14,overcast,cool,north,strong,36.4,0.9,1.1,1.0,False,37,1.0,
1855-05-15,clear,cool,east,light,33.1,1.0,1.0,1.0,False,38,1.0,
1855-05-16,clear,mild,north,light,29.7,1.0,1.0,1.0,False,39,1.0,
1855-05-17,clear,cool,north,light,26.4,1.0,1.0,1.0,False,40,1.0,
1855-05-18,clear,cold,east,light,23.1,1.0,1.0,1.0,False,41,1.0,
1855-05-19,clear,cool,east,light,19.7,1.0,1.0,1.0,False,42,1.0,
1855-05-20,clear,cold,south,strong,16.4,1.0,1.0,1.0,False,43,1.0,
1855-05-21,clear,cold,north,moderate,13.1,1.0,1.0,1.0,False,44,1.0,
