event_id,coder_id,event_year,event_type,event_description,previous_stage,subsequent_stage,is_turning_point
SY-1999-899-7599,SY-1999,899,project_completion,Project completed: exceptional quality,early,early,False
SY-1999-899-4856,SY-1999,899,project_completion,Project completed: delayed but completed,early,early,False
SY-1999-900-5955,SY-1999,900,promotion,Promoted: junior to mid,early,early,True
SY-1999-900-8035,SY-1999,900,project_completion,Project completed: exceptional quality,early,early,False
SY-1999-900-9428,SY-1999,900,recognition,Recognition received: publication,early,early,False
SY-1999-901-1914,SY-1999,901,project_completion,Project completed: on time,early,early,False
SY-1999-901-5775,SY-1999,901,project_completion,Project completed: exceptional quality,early,early,False
SY-1999-901-5608,SY-1999,901,promotion,Promoted: mid to senior,early,early,True
SY-1999-902-3663,SY-1999,902,project_completion,Project completed: exceptional quality,early,early,False
SY-1999-902-2801,SY-1999,902,recognition,Recognition received: industry recognition,early,early,False
SY-1999-903-3574,SY-1999,903,project_completion,Project completed: on time,early,early,False
SY-1999-903-5324,SY-1999,903,project_completion,Project completed: on time,early,early,False
SY-1999-904-1783,SY-1999,904,project_failure,Project outcome: scope failure,mid,mid,True
SY-1999-904-6923,SY-1999,904,project_failure,Project outcome: delivered poorly,mid,mid,False
SY-1999-905-1785,SY-1999,905,project_failure,Project outcome: cancelled,mid,mid,False
SY-1999-906-8167,SY-1999,906,extended_leave,Extended leave: sabbatical,mid,post,True
SY-1999-907-6467,SY-1999,907,project_failure,Project outcome: cancelled,mid,mid,True
SY-1999-908-8546,SY-1999,908,extended_leave,Extended leave: personal,mid,post,True
NW-8324-882-5281,NW-8324,882,education,Educational activity: certification,early,early,False
NW-8324-882-4790,NW-8324,882,education,Educational activity: certification,early,early,True
NW-8324-883-6029,NW-8324,883,education,Educational activity: workshop,early,early,False
NW-8324-883-1823,NW-8324,883,education,Educational activity: conference,early,early,False
NW-8324-884-9244,NW-8324,884,education,Educational activity: degree,early,early,False
NW-8324-885-3173,NW-8324,885,education,Educational activity: conference,early,early,False
NW-8324-887-5801,NW-8324,887,education,Educational activity: conference,early,early,False
NW-8324-888-3170,NW-8324,888,education,Educational activity: course,mid,mid,False
NW-8324-890-1645,NW-8324,890,education,Educational activity: workshop,mid,mid,True
NW-8324-890-5411,NW-8324,890,education,Educational activity: conference,mid,mid,False
NW-8324-891-2630,NW-8324,891,education,Educational activity: workshop,mid,mid,False
NW-8324-891-9069,NW-8324,891,education,Educational activity: conference,mid,mid,False
NW-8324-891-1658,NW-8324,891,education,Educational activity: course,mid,mid,False
NW-8324-892-2031,NW-8324,892,education,Educational activity: degree,mid,mid,False
NW-8324-893-7467,NW-8324,893,education,Educational activity: degree,mid,mid,False
NW-8324-893-9510,NW-8324,893,education,Educational activity: conference,mid,mid,False
NW-8324-894-2768,NW-8324,894,education,Educational activity: self study,mid,mid,False
NW-8324-894-5576,NW-8324,894,job_change,Changed positions: lateral move,mid,mid,False
NW-8324-896-7862,NW-8324,896,education,Educational activity: course,late,late,False
NW-8324-897-1998,NW-8324,897,education,Educational activity: conference,late,late,False
NW-8324-897-6789,NW-8324,897,project_completion,Project completed: on time,late,late,False
NW-8324-898-1931,NW-8324,898,education,Educational activity: degree,late,late,True
NW-8324-898-9431,NW-8324,898,education,Educational activity: self study,late,late,True
NW-8324-899-3765,NW-8324,899,education,Educational activity: course,late,late,False
NW-8324-899-7697,NW-8324,899,education,Educational activity: conference,late,late,True
NW-8324-900-6668,NW-8324,900,education,Educational activity: self study,late,late,False
NW-8324-900-1176,NW-8324,900,project_completion,Project completed: minor success,late,late,False
NW-8324-901-9428,NW-8324,901,education,Educational activity: certification,late,late,False
NW-8324-902-6274,NW-8324,902,education,Educational activity: course,late,late,False
NW-8324-905-4734,NW-8324,905,education,Educational activity: degree,late,late,False
NW-8324-905-2513,NW-8324,905,project_completion,Project completed: delayed but completed,late,late,False
NW-8324-906-5751,NW-8324,906,education,Educational activity: course,late,late,False
NW-8324-906-5148,NW-8324,906,project_completion,Project completed: on time,late,late,False
NW-8324-907-7318,NW-8324,907,education,Educational activity: self study,late,late,False
NW-8324-907-9903,NW-8324,907,education,Educational activity: conference,late,late,False
IM-6303-885-8880,IM-6303,885,education,Educational activity: course,early,early,False
IM-6303-886-7324,IM-6303,886,project_completion,Project completed: major success,early,early,False
IM-6303-886-4908,IM-6303,886,project_completion,Project completed: delayed but completed,early,early,False
IM-6303-887-5978,IM-6303,887,project_completion,Project completed: delayed but completed,early,early,False
IM-6303-889-4436,IM-6303,889,project_completion,Project completed: minor success,early,early,False
IM-6303-891-8619,IM-6303,891,project_completion,Project completed: minor success,mid,mid,False
IM-6303-895-8200,IM-6303,895,education,Educational activity: course,mid,mid,False
IM-6303-899-8031,IM-6303,899,project_completion,Project completed: major success,late,late,True
IM-6303-900-3428,IM-6303,900,project_completion,Project completed: on time,late,late,False
IM-6303-901-6694,IM-6303,901,recognition,Recognition received: commendation,late,post,True
IM-6303-906-2589,IM-6303,906,promotion,Promoted: mid to senior,late,late,False
AN-1837-886-2483,AN-1837,886,job_change,Changed positions: internal transfer,early,early,True
AN-1837-887-5544,AN-1837,887,project_failure,Project outcome: major bugs,early,early,False
AN-1837-887-9248,AN-1837,887,job_change,Changed positions: involuntary departure,early,early,False
AN-1837-888-8567,AN-1837,888,job_change,Changed positions: internal transfer,early,early,True
AN-1837-888-2614,AN-1837,888,job_change,Changed positions: internal transfer,early,early,True
AN-1837-889-9590,AN-1837,889,project_failure,Project outcome: abandoned,early,early,True
AN-1837-890-7846,AN-1837,890,project_failure,Project outcome: abandoned,early,early,True
AN-1837-892-1166,AN-1837,892,recognition,Recognition received: award,mid,mid,True
AN-1837-894-8333,AN-1837,894,project_completion,Project completed: minor success,mid,late,True
AN-1837-896-4602,AN-1837,896,recognition,Recognition received: industry recognition,mid,mid,False
AN-1837-896-6891,AN-1837,896,recognition,Recognition received: industry recognition,mid,mid,True
AN-1837-897-8227,AN-1837,897,education,Educational activity: certification,mid,mid,False
AN-1837-898-6371,AN-1837,898,recognition,Recognition received: publication,mid,mid,True
AN-1837-900-4799,AN-1837,900,recognition,Recognition received: award,late,late,False
AN-1837-901-2559,AN-1837,901,recognition,Recognition received: publication,late,late,False
AN-1837-903-5328,AN-1837,903,project_completion,Project completed: exceptional quality,late,late,False
AN-1837-903-6012,AN-1837,903,project_completion,Project completed: exceptional quality,late,late,False
AN-1837-907-3362,AN-1837,907,recognition,Recognition received: industry recognition,late,late,False
AN-1837-907-6544,AN-1837,907,recognition,Recognition received: publication,late,late,False
AN-1837-908-3232,AN-1837,908,promotion,Promoted: mid to senior,late,late,True
IM-2365-883-1720,IM-2365,883,education,Educational activity: conference,early,early,False
IM-2365-884-8618,IM-2365,884,education,Educational activity: certification,early,early,False
IM-2365-885-3539,IM-2365,885,education,Educational activity: self study,early,early,False
IM-2365-885-1258,IM-2365,885,education,Educational activity: course,early,early,False
IM-2365-886-4823,IM-2365,886,education,Educational activity: workshop,early,early,False
IM-2365-887-2803,IM-2365,887,education,Educational activity: certification,early,early,False
IM-2365-887-8383,IM-2365,887,education,Educational activity: course,early,early,False
IM-2365-888-7014,IM-2365,888,education,Educational activity: course,early,early,False
IM-2365-888-8180,IM-2365,888,education,Educational activity: workshop,early,early,False
IM-2365-889-5951,IM-2365,889,education,Educational activity: course,mid,mid,False
IM-2365-889-7956,IM-2365,889,education,Educational activity: course,mid,mid,False
IM-2365-890-7228,IM-2365,890,education,Educational activity: course,mid,mid,False
IM-2365-890-5125,IM-2365,890,education,Educational activity: degree,mid,mid,False
IM-2365-891-6236,IM-2365,891,education,Educational activity: conference,mid,mid,False
IM-2365-892-9999,IM-2365,892,education,Educational activity: certification,mid,mid,False
IM-2365-893-9998,IM-2365,893,education,Educational activity: conference,mid,mid,False
IM-2365-894-3299,IM-2365,894,education,Educational activity: course,mid,mid,True
IM-2365-894-4861,IM-2365,894,education,Educational activity: self study,mid,mid,False
IM-2365-895-4625,IM-2365,895,education,Educational activity: degree,mid,mid,False
IM-2365-896-6095,IM-2365,896,education,Educational activity: self study,late,late,False
IM-2365-896-1645,IM-2365,896,education,Educational activity: course,late,late,False
IM-2365-896-3946,IM-2365,896,education,Educational activity: certification,late,late,True
IM-2365-897-2694,IM-2365,897,education,Educational activity: self study,late,late,False
IM-2365-897-7648,IM-2365,897,project_completion,Project completed: on time,late,late,False
IM-2365-898-8050,IM-2365,898,education,Educational activity: course,late,late,True
IM-2365-900-9340,IM-2365,900,education,Educational activity: conference,late,late,False
IM-2365-900-9354,IM-2365,900,education,Educational activity: conference,late,late,False
IM-2365-901-7843,IM-2365,901,education,Educational activity: workshop,late,late,False
IM-2365-901-9251,IM-2365,901,project_completion,Project completed: major success,late,late,False
IM-2365-902-6165,IM-2365,902,education,Educational activity: course,late,late,False
IM-2365-903-9322,IM-2365,903,education,Educational activity: course,late,late,False
IM-2365-903-3588,IM-2365,903,education,Educational activity: self study,late,late,False
IM-2365-904-3554,IM-2365,904,education,Educational activity: certification,late,late,False
IM-2365-904-9969,IM-2365,904,project_completion,Project completed: minor success,late,late,False
IM-2365-905-9921,IM-2365,905,education,Educational activity: conference,late,late,False
IM-2365-906-9464,IM-2365,906,education,Educational activity: conference,late,late,False
IM-2365-907-6876,IM-2365,907,education,Educational activity: certification,late,late,False
IM-2365-907-3684,IM-2365,907,education,Educational activity: conference,late,late,True
IM-7095-893-5806,IM-7095,893,project_completion,Project completed: delayed but completed,mid,mid,False
IM-7095-894-4203,IM-7095,894,job_change,Changed positions: involuntary departure,mid,mid,False
IM-7095-902-3718,IM-7095,902,promotion,Promoted: lead to director,late,post,True
IM-7095-904-4937,IM-7095,904,promotion,Promoted: senior to lead,late,post,True
IM-7095-906-4899,IM-7095,906,project_completion,Project completed: major success,late,late,False
IM-7095-907-3567,IM-7095,907,recognition,Recognition received: commendation,late,late,False
BD-2086-889-9500,BD-2086,889,education,Educational activity: self study,early,early,False
BD-2086-889-1756,BD-2086,889,education,Educational activity: course,early,early,False
BD-2086-890-6236,BD-2086,890,education,Educational activity: conference,early,early,False
BD-2086-891-7999,BD-2086,891,education,Educational activity: certification,early,early,True
BD-2086-891-4334,BD-2086,891,education,Educational activity: certification,early,early,True
BD-2086-892-9420,BD-2086,892,education,Educational activity: self study,early,early,False
BD-2086-892-9618,BD-2086,892,education,Educational activity: certification,early,early,False
BD-2086-893-3244,BD-2086,893,education,Educational activity: course,early,early,True
BD-2086-893-8228,BD-2086,893,education,Educational activity: conference,early,early,False
BD-2086-894-6017,BD-2086,894,education,Educational activity: workshop,early,early,False
BD-2086-894-6456,BD-2086,894,education,Educational activity: course,early,early,False
BD-2086-897-2498,BD-2086,897,education,Educational activity: certification,mid,mid,False
BD-2086-899-6301,BD-2086,899,education,Educational activity: conference,mid,mid,False
BD-2086-900-5919,BD-2086,900,education,Educational activity: degree,mid,mid,False
BD-2086-900-7861,BD-2086,900,education,Educational activity: conference,mid,mid,False
BD-2086-901-5459,BD-2086,901,education,Educational activity: degree,mid,mid,False
BD-2086-901-1076,BD-2086,901,education,Educational activity: workshop,mid,mid,False
BD-2086-902-5749,BD-2086,902,education,Educational activity: certification,late,late,False
BD-2086-903-8368,BD-2086,903,education,Educational activity: course,late,late,False
BD-2086-903-4970,BD-2086,903,education,Educational activity: certification,late,late,False
BD-2086-904-6809,BD-2086,904,education,Educational activity: workshop,late,late,False
BD-2086-904-8038,BD-2086,904,education,Educational activity: degree,late,late,False
BD-2086-905-4218,BD-2086,905,education,Educational activity: conference,late,late,True
BD-2086-905-6105,BD-2086,905,education,Educational activity: degree,late,late,False
BD-2086-906-3805,BD-2086,906,education,Educational activity: workshop,late,late,True
BD-2086-906-7443,BD-2086,906,education,Educational activity: course,late,late,True
BD-2086-907-1069,BD-2086,907,education,Educational activity: conference,late,late,False
BD-2086-908-2717,BD-2086,908,education,Educational activity: conference,late,late,False
BD-2086-908-2771,BD-2086,908,education,Educational activity: certification,late,late,False
BD-2086-909-8327,BD-2086,909,education,Educational activity: certification,late,late,True
NW-3906-884-3095,NW-3906,884,job_change,Changed positions: internal transfer,early,early,True
NW-3906-885-3125,NW-3906,885,recognition,Recognition received: publication,early,early,False
NW-3906-887-6398,NW-3906,887,project_failure,Project outcome: scope failure,early,early,False
NW-3906-888-8283,NW-3906,888,promotion,Promoted: senior to lead,early,early,True
NW-3906-890-8855,NW-3906,890,demotion,Position change: burnout recovery,mid,mid,True
NW-3906-891-2510,NW-3906,891,extended_leave,Extended leave: sabbatical,mid,mid,True
NW-3906-895-5984,NW-3906,895,demotion,Position change: restructuring,mid,mid,True
NW-3906-896-7318,NW-3906,896,project_failure,Project outcome: cancelled,mid,mid,True
NW-3906-897-9418,NW-3906,897,education,Educational activity: certification,late,late,True
NW-3906-898-3518,NW-3906,898,project_failure,Project outcome: delivered poorly,late,late,False
NW-3906-899-5089,NW-3906,899,job_change,Changed positions: lateral move,late,late,True
NW-3906-902-1333,NW-3906,902,extended_leave,Extended leave: family,late,late,True
NW-3906-903-4560,NW-3906,903,recognition,Recognition received: industry recognition,late,late,False
NW-3906-903-1883,NW-3906,903,demotion,Position change: performance based,late,late,False
NW-3906-906-9319,NW-3906,906,project_completion,Project completed: major success,late,late,False
NW-3906-907-2124,NW-3906,907,job_change,Changed positions: internal transfer,late,late,False
NW-3906-908-5913,NW-3906,908,recognition,Recognition received: publication,late,late,True
NW-3906-909-1325,NW-3906,909,job_change,Changed positions: internal transfer,late,late,True
NW-3906-909-2167,NW-3906,909,project_completion,Project completed: on time,late,late,False
NW-3906-910-5185,NW-3906,910,project_completion,Project completed: on time,late,late,True
BD-2982-892-8065,BD-2982,892,job_change,Changed positions: lateral move,early,early,True
BD-2982-893-1646,BD-2982,893,job_change,Changed positions: promotion move,early,early,False
BD-2982-893-6365,BD-2982,893,job_change,Changed positions: voluntary departure,early,early,False
BD-2982-894-7324,BD-2982,894,job_change,Changed positions: internal transfer,early,early,False
BD-2982-895-5411,BD-2982,895,job_change,Changed positions: promotion move,early,early,False
BD-2982-900-5397,BD-2982,900,project_completion,Project completed: delayed but completed,mid,mid,False
BD-2982-902-5860,BD-2982,902,recognition,Recognition received: patent,mid,mid,True
BD-2982-902-6804,BD-2982,902,education,Educational activity: degree,mid,mid,False
BD-2982-903-3614,BD-2982,903,recognition,Recognition received: award,mid,mid,False
BD-2982-904-1898,BD-2982,904,education,Educational activity: workshop,mid,mid,True
BD-2982-905-4971,BD-2982,905,recognition,Recognition received: commendation,late,late,True
BD-2982-906-6120,BD-2982,906,recognition,Recognition received: award,late,late,True
BD-2982-907-9758,BD-2982,907,promotion,Promoted: mid to senior,late,late,False
BD-2982-907-4951,BD-2982,907,recognition,Recognition received: patent,late,late,True
BD-2982-908-3376,BD-2982,908,project_completion,Project completed: exceptional quality,late,late,False
BD-2982-908-1295,BD-2982,908,project_completion,Project completed: delayed but completed,late,late,True
BD-2982-909-4094,BD-2982,909,promotion,Promoted: lead to director,late,late,False
BD-2982-909-8634,BD-2982,909,project_completion,Project completed: major success,late,late,False
BD-2982-909-1035,BD-2982,909,project_completion,Project completed: exceptional quality,late,late,False
BD-2982-910-2314,BD-2982,910,recognition,Recognition received: publication,late,late,True
BD-3958-885-7273,BD-3958,885,job_change,Changed positions: internal transfer,early,early,True
BD-3958-885-5978,BD-3958,885,job_change,Changed positions: promotion move,early,early,False
BD-3958-886-3452,BD-3958,886,job_change,Changed positions: internal transfer,early,early,True
BD-3958-886-3951,BD-3958,886,job_change,Changed positions: involuntary departure,early,early,False
BD-3958-887-5447,BD-3958,887,job_change,Changed positions: lateral move,early,early,True
BD-3958-888-1803,BD-3958,888,job_change,Changed positions: voluntary departure,early,early,False
BD-3958-888-3303,BD-3958,888,project_failure,Project outcome: delivered poorly,early,early,False
BD-3958-889-8238,BD-3958,889,job_change,Changed positions: voluntary departure,early,early,False
BD-3958-892-4115,BD-3958,892,education,Educational activity: workshop,mid,mid,False
BD-3958-895-7249,BD-3958,895,recognition,Recognition received: industry recognition,mid,mid,False
BD-3958-896-2679,BD-3958,896,project_completion,Project completed: major success,mid,mid,False
BD-3958-897-9660,BD-3958,897,promotion,Promoted: special recognition,late,late,False
BD-3958-898-7760,BD-3958,898,project_completion,Project completed: on time,late,late,False
BD-3958-900-3694,BD-3958,900,recognition,Recognition received: commendation,late,late,False
BD-3958-901-7865,BD-3958,901,recognition,Recognition received: publication,late,late,True
BD-3958-902-7481,BD-3958,902,recognition,Recognition received: patent,late,late,False
BD-3958-902-8494,BD-3958,902,recognition,Recognition received: commendation,late,late,False
BD-3958-903-6057,BD-3958,903,project_completion,Project completed: minor success,late,late,True
BD-3958-904-4978,BD-3958,904,project_completion,Project completed: major success,late,late,False
BD-3958-904-2375,BD-3958,904,project_completion,Project completed: major success,late,late,False
BD-3958-905-7287,BD-3958,905,recognition,Recognition received: award,late,late,True
BD-3958-906-3530,BD-3958,906,recognition,Recognition received: industry recognition,late,late,False
BD-3958-908-6356,BD-3958,908,recognition,Recognition received: commendation,late,late,True
AN-5593-898-5440,AN-5593,898,education,Educational activity: self study,early,early,False
AN-5593-898-1015,AN-5593,898,education,Educational activity: course,early,early,False
AN-5593-899-3145,AN-5593,899,education,Educational activity: conference,early,early,False
AN-5593-899-9907,AN-5593,899,education,Educational activity: course,early,early,True
AN-5593-900-6576,AN-5593,900,education,Educational activity: self study,early,early,False
AN-5593-900-3506,AN-5593,900,education,Educational activity: certification,early,early,False
AN-5593-901-2245,AN-5593,901,education,Educational activity: degree,early,early,False
AN-5593-902-6700,AN-5593,902,education,Educational activity: conference,early,early,False
AN-5593-902-4236,AN-5593,902,education,Educational activity: workshop,early,early,True
AN-5593-903-5070,AN-5593,903,education,Educational activity: conference,early,early,False
AN-5593-903-9581,AN-5593,903,education,Educational activity: self study,early,early,True
AN-5593-903-3079,AN-5593,903,education,Educational activity: degree,early,early,False
AN-5593-904-8520,AN-5593,904,education,Educational activity: self study,mid,mid,False
AN-5593-904-5676,AN-5593,904,job_change,Changed positions: lateral move,mid,mid,False
AN-5593-906-5723,AN-5593,906,education,Educational activity: course,mid,mid,False
AN-5593-906-4386,AN-5593,906,education,Educational activity: self study,mid,mid,True
AN-5593-907-9326,AN-5593,907,education,Educational activity: self study,mid,mid,False
AN-5593-907-2033,AN-5593,907,job_change,Changed positions: internal transfer,mid,mid,False
AN-5593-908-7386,AN-5593,908,job_change,Changed positions: involuntary departure,mid,mid,True
AN-5593-909-8237,AN-5593,909,education,Educational activity: course,mid,mid,False
AN-5593-909-9391,AN-5593,909,job_change,Changed positions: internal transfer,mid,mid,False
NW-6000-881-5795,NW-6000,881,recognition,Recognition received: patent,early,early,True
NW-6000-881-8824,NW-6000,881,disciplinary,Disciplinary matter: formal reprimand,early,early,True
NW-6000-882-9560,NW-6000,882,promotion,Promoted: senior to lead,early,early,True
NW-6000-884-4226,NW-6000,884,promotion,Promoted: mid to senior,early,early,True
NW-6000-885-5634,NW-6000,885,project_completion,Project completed: major success,early,early,False
NW-6000-887-8840,NW-6000,887,job_change,Changed positions: involuntary departure,mid,mid,False
NW-6000-888-8520,NW-6000,888,disciplinary,Disciplinary matter: formal reprimand,mid,mid,False
NW-6000-889-9420,NW-6000,889,project_failure,Project outcome: scope failure,mid,mid,False
NW-6000-890-8178,NW-6000,890,extended_leave,Extended leave: personal,mid,mid,False
NW-6000-891-5489,NW-6000,891,education,Educational activity: conference,mid,mid,False
NW-6000-892-2868,NW-6000,892,job_change,Changed positions: internal transfer,mid,mid,False
NW-6000-892-4400,NW-6000,892,education,Educational activity: conference,mid,mid,False
NW-6000-896-2314,NW-6000,896,extended_leave,Extended leave: illness,late,late,False
NW-6000-898-9508,NW-6000,898,disciplinary,Disciplinary matter: project removal,late,late,True
NW-6000-898-5222,NW-6000,898,recognition,Recognition received: industry recognition,late,late,False
NW-6000-899-3145,NW-6000,899,job_change,Changed positions: internal transfer,late,late,False
NW-6000-901-4625,NW-6000,901,disciplinary,Disciplinary matter: warning,late,late,False
NW-6000-901-2095,NW-6000,901,demotion,Position change: voluntary step down,late,late,True
NW-6000-902-9323,NW-6000,902,recognition,Recognition received: patent,late,late,True
NW-6000-903-5828,NW-6000,903,job_change,Changed positions: involuntary departure,late,late,False
NW-6000-904-6447,NW-6000,904,promotion,Promoted: senior to lead,late,late,False
NW-6000-905-1895,NW-6000,905,project_failure,Project outcome: major bugs,late,late,False
NW-6000-906-5117,NW-6000,906,job_change,Changed positions: lateral move,late,late,False
NW-6000-907-1158,NW-6000,907,extended_leave,Extended leave: family,late,late,False
NW-6000-909-2356,NW-6000,909,project_completion,Project completed: delayed but completed,late,late,False
NW-6000-910-9714,NW-6000,910,demotion,Position change: personal reasons,late,late,True
NW-6000-911-4810,NW-6000,911,education,Educational activity: conference,late,late,True
AN-2804-894-4434,AN-2804,894,project_completion,Project completed: exceptional quality,early,early,True
AN-2804-897-8877,AN-2804,897,education,Educational activity: conference,early,early,False
AN-2804-898-4679,AN-2804,898,project_completion,Project completed: delayed but completed,early,early,True
AN-2804-898-6441,AN-2804,898,project_completion,Project completed: major success,early,early,False
AN-2804-903-4824,AN-2804,903,project_completion,Project completed: delayed but completed,mid,mid,False
AN-2804-905-9298,AN-2804,905,education,Educational activity: self study,mid,mid,False
AN-2804-906-1422,AN-2804,906,project_completion,Project completed: on time,mid,mid,False
AN-2804-907-9182,AN-2804,907,promotion,Promoted: special recognition,late,post,True
SY-2726-881-5193,SY-2726,881,education,Educational activity: certification,early,early,False
SY-2726-882-9319,SY-2726,882,education,Educational activity: self study,early,early,True
SY-2726-882-9740,SY-2726,882,education,Educational activity: degree,early,early,False
SY-2726-883-7532,SY-2726,883,education,Educational activity: certification,early,early,False
SY-2726-884-1304,SY-2726,884,education,Educational activity: certification,early,early,False
SY-2726-884-6116,SY-2726,884,education,Educational activity: degree,early,early,True
SY-2726-885-7565,SY-2726,885,education,Educational activity: course,early,early,True
SY-2726-886-4079,SY-2726,886,education,Educational activity: workshop,early,early,False
SY-2726-886-5680,SY-2726,886,education,Educational activity: certification,early,early,False
SY-2726-887-3715,SY-2726,887,education,Educational activity: self study,mid,mid,False
SY-2726-887-5157,SY-2726,887,education,Educational activity: degree,mid,mid,False
SY-2726-888-8725,SY-2726,888,education,Educational activity: conference,mid,mid,False
SY-2726-888-3457,SY-2726,888,education,Educational activity: conference,mid,mid,False
SY-2726-889-5487,SY-2726,889,education,Educational activity: self study,mid,mid,False
SY-2726-890-3303,SY-2726,890,education,Educational activity: conference,mid,mid,False
SY-2726-891-5795,SY-2726,891,education,Educational activity: conference,mid,mid,False
SY-2726-891-9163,SY-2726,891,education,Educational activity: workshop,mid,mid,False
SY-2726-892-8309,SY-2726,892,education,Educational activity: course,mid,mid,False
SY-2726-894-1384,SY-2726,894,education,Educational activity: certification,late,late,False
SY-2726-894-1487,SY-2726,894,education,Educational activity: degree,late,late,False
SY-2726-895-5723,SY-2726,895,education,Educational activity: course,late,late,False
SY-2726-896-9458,SY-2726,896,education,Educational activity: certification,late,late,True
SY-2726-896-5097,SY-2726,896,project_completion,Project completed: exceptional quality,late,late,False
SY-2726-898-5481,SY-2726,898,education,Educational activity: course,late,late,True
SY-2726-899-3267,SY-2726,899,education,Educational activity: certification,late,late,False
SY-2726-899-5994,SY-2726,899,education,Educational activity: degree,late,late,False
SY-2726-899-5230,SY-2726,899,project_completion,Project completed: exceptional quality,late,late,True
SY-2726-900-5388,SY-2726,900,education,Educational activity: conference,late,late,False
SY-2726-900-2105,SY-2726,900,project_completion,Project completed: minor success,late,late,False
SY-2726-901-1233,SY-2726,901,education,Educational activity: workshop,late,late,False
SY-2726-902-7404,SY-2726,902,education,Educational activity: degree,late,late,False
SY-2726-902-2128,SY-2726,902,education,Educational activity: conference,late,late,True
SY-2726-903-6804,SY-2726,903,education,Educational activity: course,late,late,False
SY-2726-903-4045,SY-2726,903,education,Educational activity: self study,late,late,True
SY-2726-904-8921,SY-2726,904,education,Educational activity: certification,late,late,False
SY-2726-904-6835,SY-2726,904,education,Educational activity: workshop,late,late,False
SY-2726-905-4791,SY-2726,905,education,Educational activity: certification,late,late,True
SY-2726-906-5240,SY-2726,906,education,Educational activity: course,late,late,True
SY-2726-906-4124,SY-2726,906,education,Educational activity: self study,late,late,False
SY-2726-907-8146,SY-2726,907,education,Educational activity: certification,late,late,False
SY-2726-907-2579,SY-2726,907,project_completion,Project completed: on time,late,late,False
SY-2726-908-9882,SY-2726,908,education,Educational activity: conference,late,late,False
SY-2726-908-7885,SY-2726,908,project_completion,Project completed: exceptional quality,late,late,False
SY-2726-909-9527,SY-2726,909,education,Educational activity: self study,late,late,False
SY-2726-910-1376,SY-2726,910,education,Educational activity: degree,late,late,False
SY-2726-911-1117,SY-2726,911,project_completion,Project completed: major success,late,late,False
SY-9207-883-7314,SY-9207,883,education,Educational activity: workshop,early,early,True
SY-9207-884-7407,SY-9207,884,education,Educational activity: conference,early,early,False
SY-9207-884-1956,SY-9207,884,education,Educational activity: workshop,early,early,False
SY-9207-885-9178,SY-9207,885,education,Educational activity: conference,early,early,False
SY-9207-885-9980,SY-9207,885,education,Educational activity: course,early,early,False
SY-9207-886-9192,SY-9207,886,education,Educational activity: certification,early,early,True
SY-9207-888-9230,SY-9207,888,education,Educational activity: workshop,early,early,False
SY-9207-888-4700,SY-9207,888,education,Educational activity: self study,early,early,False
SY-9207-890-6563,SY-9207,890,education,Educational activity: certification,mid,mid,False
SY-9207-891-5916,SY-9207,891,education,Educational activity: workshop,mid,mid,True
SY-9207-892-8759,SY-9207,892,education,Educational activity: certification,mid,mid,False
SY-9207-892-7410,SY-9207,892,job_change,Changed positions: internal transfer,mid,mid,False
SY-9207-893-5496,SY-9207,893,education,Educational activity: degree,mid,mid,True
SY-9207-893-2166,SY-9207,893,education,Educational activity: certification,mid,mid,False
SY-9207-894-7000,SY-9207,894,education,Educational activity: certification,mid,mid,False
SY-9207-894-8543,SY-9207,894,education,Educational activity: degree,mid,mid,True
SY-9207-895-8171,SY-9207,895,education,Educational activity: course,mid,mid,False
SY-9207-895-5292,SY-9207,895,job_change,Changed positions: promotion move,mid,mid,False
SY-9207-896-1887,SY-9207,896,education,Educational activity: workshop,late,late,True
SY-9207-897-1469,SY-9207,897,education,Educational activity: certification,late,late,False
SY-9207-899-9980,SY-9207,899,education,Educational activity: conference,late,late,False
SY-9207-899-5288,SY-9207,899,education,Educational activity: certification,late,late,False
SY-9207-901-9352,SY-9207,901,education,Educational activity: degree,late,late,False
SY-9207-901-3734,SY-9207,901,project_completion,Project completed: on time,late,late,True
SY-9207-903-9127,SY-9207,903,education,Educational activity: conference,late,late,False
SY-9207-904-1396,SY-9207,904,education,Educational activity: degree,late,late,False
SY-9207-904-1236,SY-9207,904,education,Educational activity: workshop,late,late,False
SY-9207-905-8126,SY-9207,905,project_completion,Project completed: on time,late,late,False
SY-9207-906-8011,SY-9207,906,education,Educational activity: conference,late,late,False
SY-9207-906-7112,SY-9207,906,education,Educational activity: workshop,late,late,False
SY-9207-907-6397,SY-9207,907,education,Educational activity: conference,late,late,False
SY-9207-907-4343,SY-9207,907,education,Educational activity: course,late,late,False
SY-9207-908-7896,SY-9207,908,education,Educational activity: conference,late,late,False
SY-9207-908-3365,SY-9207,908,education,Educational activity: workshop,late,late,False
SY-9207-909-3978,SY-9207,909,education,Educational activity: course,late,late,False
SY-9207-909-4796,SY-9207,909,project_completion,Project completed: on time,late,late,False
NW-9944-900-1473,NW-9944,900,project_completion,Project completed: major success,early,early,True
NW-9944-900-4676,NW-9944,900,project_completion,Project completed: delayed but completed,early,early,False
NW-9944-900-3403,NW-9944,900,project_completion,Project completed: delayed but completed,early,early,True
NW-9944-900-4720,NW-9944,900,promotion,Promoted: junior to mid,early,early,True
